"","uniqueID","lastchilldate","datasetID","ID_chilltreat","study","Entered.By","genus","species","varetc","woody","population","population.detail","provenance.lat","provenance.long","population.altitude.m","continent","year","material","fieldchill","fieldsample.date","chilltemp","chillphotoperiod","chilldays","forcetemp","forcetemp_night","photoperiod_day","photoperiod_night","respvar","response","response.time","n","error.type","resp_error","figure.table..if.applicable.","growing.lat","growing.long","field.chill.units","cu.model","other.treatment","irradiance","irradiance.units","humidity","number.longdays","dormancy_induction_temp_day","dormancy_induction_temp_night","dormancy_induction_days","dormancy_induction_photoperiod_day","dormancy_induction_photoperiod_night","dormancy_induction_days.1","freeze.treatment.time","freeze.treatment.photoperiod_day","freeze.treatment.photoperiod_night","freeze.treatment.temp_day","freeze.treatment.temp_night","response..pre.treatment.","response..post.treatment","respvar.simple","datasetIDstudy","multiresp","multibothresp","multi_respvar","multi_respvar.simple","vector.duplicates","to.remove","chillbyhand","fieldsample.date2","chill.lat","chill.long","addexpwarm","Exp_Chilling_Hours","Exp_Utah_Model","Exp_Chill_portions","ID_fieldsample.date2","Season","End_year","Field_Chilling_Hours","Field_Utah_Model","Field_Chill_portions","Total_Chilling_Hours","Total_Utah_Model","Total_Chill_portions","dbb","maxperc_bb","minperc_bb","dist.50bb","expstartdate","response.time.integer","bbdate","avg_bbtemp"
"4179","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Corylus","heterophylla","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",50.6875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Corylus_heterophylla__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,50,2014-02-09,15.7196078423922
"4180","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Corylus","sieboldiana","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",40.4375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Corylus_sieboldiana__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,40,2014-01-30,15.6512195112683
"4181","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Decaisnea","fargesii","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",37.375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Decaisnea_fargesii__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,37,2014-01-27,15.6236842095264
"4182","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Deutzia","gracilis","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",11.5,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Deutzia_gracilis__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,11,2014-01-01,14.8083333301668
"4183","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Prinsepia","sinensis","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",5,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Prinsepia_sinensis__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,5,2013-12-26,13.6166666603337
"4184","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Prinsepia","uniflora","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",8.875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Prinsepia_uniflora__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,8,2013-12-29,14.4111111068891
"4185","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Prunus","cerasifera","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",14.0170625,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Prunus_cerasifera__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,14,2014-01-04,15.0466666641335
"4186","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Prunus","padus","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",21.8946875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Prunus_padus__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,21,2014-01-11,15.3499999982728
"4187","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Prunus","serrulata","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",30.775375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Prunus_serrulata__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,30,2014-01-20,15.5387096761936
"4188","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Prunus","tenella","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",21.8946875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Prunus_tenella__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,21,2014-01-11,15.3499999982728
"4189","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Rhododendron","dauricum","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",21.8946875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Rhododendron_dauricum__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,21,2014-01-11,15.3499999982728
"4190","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Rhododendron","mucronulatum","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",8.875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Rhododendron_mucronulatum__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,8,2013-12-29,14.4111111068891
"4191","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Ribes","alpinum","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",24.3125,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Ribes_alpinum__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,24,2014-01-14,15.4279999984801
"4192","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Ribes","divaricatum","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",54.25,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Ribes_divaricatum__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,54,2014-02-13,15.7399999993091
"4193","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Ribes","glaciale","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",11.5,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Ribes_glaciale__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,11,2014-01-01,14.8083333301668
"4194","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Rosa","hugonis","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",15.9375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Rosa_hugonis__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,15,2014-01-05,15.1062499976251
"4195","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Rosa","majalis","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",12.375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Rosa_majalis__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,12,2014-01-02,14.8999999970771
"4196","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Salix","repens","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",51.5625,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Salix_repens__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,51,2014-02-10,15.7249999992693
"4197","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Sambucus","pubens","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",29,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Sambucus_pubens__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,29,2014-01-19,15.5233333320667
"4198","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Nothofagus","antarctica","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",52.2369375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Nothofagus_antarctica__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,52,2014-02-11,15.7301886785283
"4199","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Forsythia","ovata","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",15.117625,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Forsythia_ovata__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,15,2014-01-05,15.1062499976251
"4200","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Hydrangea","serrata","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",31.883,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Hydrangea_serrata__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,31,2014-01-21,15.5531249988126
"4201","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Orixa","japonica","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",38.518125,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Orixa_japonica__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,38,2014-01-28,15.633333332359
"4202","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Amelanchier","florida","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",36.5,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Amelanchier_florida__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,36,2014-01-26,15.6135135124865
"4203","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Aronia","melanocarpa","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",27.452,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Aronia_melanocarpa__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,27,2014-01-17,15.4892857129286
"4204","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Berberis","dielsiana","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",11.804375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Berberis_dielsiana__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,11,2014-01-01,14.8083333301668
"4205","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Parrotiopsis","jaquemontiana","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",31.883,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Parrotiopsis_jaquemontiana__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,31,2014-01-21,15.5531249988126
"4206","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Photinia","villosa","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",23.0199375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Photinia_villosa__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,23,2014-01-13,15.4041666650834
"4207","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Picea","abies","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",72.3948125,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Picea_abies__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,72,2014-03-03,15.8041095885206
"4208","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Populus","koreana","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",20.7681875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Populus_koreana__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,20,2014-01-10,15.3190476172382
"4209","zohner16 2013-12-21 18    8",NA,"zohner16","zohner16..","Exp1","DB","Celtis","laevigata","","yes","","Germany",48.16447,11.50293,"","europe",2014,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",76.625,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Celtis_laevigata__2014__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0","2013/2014",2014,0,4.5,0,0,4.5,0,NA,NA,NA,NA,2013-12-21,76,2014-03-07,15.8142857137922
