datasetID,ID_chilltreat,study,Entered.By,genus,species,varetc,woody,population,population.detail,provenance.lat,provenance.long,population.altitude.m,continent,year,material,fieldchill,fieldsample.date,chilltemp,chillphotoperiod,chilldays,forcetemp,forcetemp_night,photoperiod_day,photoperiod_night,respvar,response,response.time,n,error.type,resp_error,figure.table..if.applicable.,growing.lat,growing.long,field.chill.units,cu.model,other.treatment,irradiance,irradiance.units,humidity,number.longdays,dormancy_induction_temp_day,dormancy_induction_temp_night,dormancy_induction_days,dormancy_induction_photoperiod_day,dormancy_induction_photoperiod_night,dormancy_induction_days.1,freeze.treatment.time,freeze.treatment.photoperiod_day,freeze.treatment.photoperiod_night,freeze.treatment.temp_day,freeze.treatment.temp_night,response..pre.treatment.,response..post.treatment,respvar.simple,datasetIDstudy,multiresp,multibothresp,ID_fieldsample.date,Exp_Chilling_Hours,Exp_Utah_Model,Exp_Chill_portions,ID_fieldsample.date.1,Field_Chilling_Hours,Field_Utah_Model,Field_Chill_portions,Total_Chilling_Hours,Total_Utah_Model,Total_Chill_portions
laube14a,laube14a..33,exp1,TS,Pinus,strobus,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,33,7-27.5,,8,16,degreedaystobudburst,,485.49,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..33,exp1,TS,Syringa,vulgaris,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,33,7-27.5,,12,12,degreedaystobudburst,,218.61,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..33,exp1,TS,Syringa,vulgaris,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,33,7-27.5,,16,8,degreedaystobudburst,,195.07,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Abies,alba,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,325.79,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Abies,alba,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,295.25,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Abies,alba,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,298.64,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Abies,homolepis,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,352.94,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Abies,homolepis,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,359.73,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Abies,homolepis,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,356.34,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Acer,negundo,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,274.89,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Acer,negundo,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,203.62,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Acer,pseudoplatanus,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,478.51,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Acer,saccharum,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,no response,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Acer,saccharum,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,688.91,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Acer,tataricum,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,230.77,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Aesculus,hippocastanum,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,534.75,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Aesculus,hippocastanum,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,470.85,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Amorpha,fruticosa,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,578.48,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Betula,pendula,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,225.34,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Betula,pendula,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,201.79,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Cornus,alba,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,221.97,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Cornus,alba,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,228.7,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Cornus,alba,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,225.34,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Cornus,mas,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,235.43,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Cornus,mas,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,225.34,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Cornus,mas,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,221.97,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Corylus,avellana,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,173.08,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Corylus,avellana,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,173.08,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Corylus,avellana,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,173.08,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Fagus,sylvatica,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,no response,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Fagus,sylvatica,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,692.31,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Fagus,sylvatica,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,553.17,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Fraxinus,chinensis,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,478.51,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Fraxinus,chinensis,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,458.15,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Fraxinus,chinensis,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,624.43,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Juglans,regia,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,599.33,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Juglans,regia,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,532.37,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Juglans,regia,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,602.68,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Larix,decidua,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,200.89,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Larix,decidua,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,204.24,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pinus,strobus,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,237.72,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pinus,strobus,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,227.68,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pinus,strobus,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,227.68,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pinus,sylvestris,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,297.3,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pinus,sylvestris,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,297.3,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pinus,sylvestris,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,293.92,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pinus,wallichiana,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,233.11,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pinus,wallichiana,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,233.11,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pinus,wallichiana,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,229.73,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Populus,tremula,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,442.57,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Populus,tremula,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,405.41,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Populus,tremula,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,439.19,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Prunus,avium,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,226.35,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Prunus,avium,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,260.14,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Prunus,avium,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,246.62,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Prunus,serotina,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,233.11,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Prunus,serotina,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,233.11,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Prunus,serotina,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,209.46,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pseudotsuga,menziesii,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,358.11,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pseudotsuga,menziesii,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,395.27,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Pseudotsuga,menziesii,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,16,8,degreedaystobudburst,,405.41,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Quercus,bicolor,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,8,16,degreedaystobudburst,,474.22,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
laube14a,laube14a..73,exp1,TS,Quercus,bicolor,,yes,"Bavaria, Germany",,48.403008,11.711811,,,NA,cuttings,yes,,,,73,7-27.5,,12,12,degreedaystobudburst,,504.48,,,,fig 2,NA,NA,NA,,,150,umol m_2 s_144,70,,,,,,,NA,,,,,,NA,NA,thermaltime,laube14a exp1,FALSE,FALSE,laube14a.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
