chillutah,chillports,gdd,siteslist,year,lat,long,lat.long,cc,lo
2088,115.4476455,74.78749458,31,1951,48.6333,10.0167,48.6333 10.0167,1950-1960,119
2076,108.3929841,112.2286483,31,1952,48.6333,10.0167,48.6333 10.0167,1950-1960,110
1860,102.497356,69.66577094,31,1953,48.6333,10.0167,48.6333 10.0167,1950-1960,110
2232,116.3034603,75.56668514,31,1954,48.6333,10.0167,48.6333 10.0167,1950-1960,130
1716,100.5553933,107.3503071,31,1955,48.6333,10.0167,48.6333 10.0167,1950-1960,123
1944,99.54917918,81.775532,31,1956,48.6333,10.0167,48.6333 10.0167,1950-1960,127
2628,123.1361545,126.5046828,31,1957,48.6333,10.0167,48.6333 10.0167,1950-1960,122
1968,104.4585467,66.69586143,31,1958,48.6333,10.0167,48.6333 10.0167,1950-1960,125
2292,109.4629861,73.74786064,31,1959,48.6333,10.0167,48.6333 10.0167,1950-1960,104
2388,113.3769928,57.24162323,31,1960,48.6333,10.0167,48.6333 10.0167,1950-1960,105
1956,109.9633605,72.93128067,32,1951,49.6167,11.8167,49.6167 11.8167,1950-1960,119
1896,102.4084452,124.5203968,32,1952,49.6167,11.8167,49.6167 11.8167,1950-1960,110
1896,100.7759245,70.2975296,32,1953,49.6167,11.8167,49.6167 11.8167,1950-1960,106
2040,106.4681645,40.11746523,32,1954,49.6167,11.8167,49.6167 11.8167,1950-1960,123
1692,98.52822528,84.72657537,32,1955,49.6167,11.8167,49.6167 11.8167,1950-1960,121
1812,98.34747294,48.57274383,32,1956,49.6167,11.8167,49.6167 11.8167,1950-1960,125
2544,121.5357892,111.2031833,32,1957,49.6167,11.8167,49.6167 11.8167,1950-1960,121
1968,107.6360021,81.21975476,32,1958,49.6167,11.8167,49.6167 11.8167,1950-1960,128
2508,114.7999292,97.10107618,32,1959,49.6167,11.8167,49.6167 11.8167,1950-1960,107
2532,111.7493247,52.72732216,32,1960,49.6167,11.8167,49.6167 11.8167,1950-1960,107
2772,124.9683547,57.14538747,33,1951,54.1167,10.1667,54.1167 10.1667,1950-1960,120
2352,123.6058468,140.7922677,33,1952,54.1167,10.1667,54.1167 10.1667,1950-1960,117
2676,128.1034021,54.33353616,33,1953,54.1167,10.1667,54.1167 10.1667,1950-1960,109
2268,115.4816826,52.11879979,33,1954,54.1167,10.1667,54.1167 10.1667,1950-1960,126
1776,100.515699,95.57097459,33,1955,54.1167,10.1667,54.1167 10.1667,1950-1960,128
2184,105.7417557,66.54336863,33,1956,54.1167,10.1667,54.1167 10.1667,1950-1960,129
3120,141.4196374,74.19752322,33,1957,54.1167,10.1667,54.1167 10.1667,1950-1960,120
2124,107.3703999,82.17174971,33,1958,54.1167,10.1667,54.1167 10.1667,1950-1960,131
2640,121.5061072,98.60254064,33,1959,54.1167,10.1667,54.1167 10.1667,1950-1960,106
2628,123.328928,53.94629829,33,1960,54.1167,10.1667,54.1167 10.1667,1950-1960,126
2184,116.4664962,86.91370267,34,1951,48.4333,10.4167,48.4333 10.4167,1950-1960,120
2208,112.6181059,157.0654521,34,1952,48.4333,10.4167,48.4333 10.4167,1950-1960,117
1800,101.8954737,175.7527913,34,1953,48.4333,10.4167,48.4333 10.4167,1950-1960,125
2172,116.0357461,67.09918256,34,1954,48.4333,10.4167,48.4333 10.4167,1950-1960,128
1752,101.5714029,63.03859514,34,1955,48.4333,10.4167,48.4333 10.4167,1950-1960,117
1944,102.5007728,132.6591782,34,1956,48.4333,10.4167,48.4333 10.4167,1950-1960,130
2592,124.9774754,107.8285188,34,1957,48.4333,10.4167,48.4333 10.4167,1950-1960,117
1956,107.615955,63.12752124,34,1958,48.4333,10.4167,48.4333 10.4167,1950-1960,124
2304,111.5042178,150.0664039,34,1959,48.4333,10.4167,48.4333 10.4167,1950-1960,121
2460,116.8610222,97.02517452,34,1960,48.4333,10.4167,48.4333 10.4167,1950-1960,120
3132,135.4442928,126.6567059,35,1951,50.1167,8.91667,50.1167 8.91667,1950-1960,120
2652,130.0910724,165.9594491,35,1952,50.1167,8.91667,50.1167 8.91667,1950-1960,108
2304,108.1094461,92.51188502,35,1953,50.1167,8.91667,50.1167 8.91667,1950-1960,94
2556,121.3650841,94.16137054,35,1954,50.1167,8.91667,50.1167 8.91667,1950-1960,115
1740,104.7136853,137.9838355,35,1955,50.1167,8.91667,50.1167 8.91667,1950-1960,119
2136,106.8439655,136.8888542,35,1956,50.1167,8.91667,50.1167 8.91667,1950-1960,121
2808,135.7344811,122.9350623,35,1957,50.1167,8.91667,50.1167 8.91667,1950-1960,102
2316,113.4358313,73.67808397,35,1958,50.1167,8.91667,50.1167 8.91667,1950-1960,115
2652,122.3918158,95.09224002,35,1959,50.1167,8.91667,50.1167 8.91667,1950-1960,95
2736,130.0900828,108.1286628,35,1960,50.1167,8.91667,50.1167 8.91667,1950-1960,100
2940,131.1840278,57.20843613,36,1951,50.9667,8.5,50.9667 8.5,1950-1960,121
2304,116.6965351,245.8019747,36,1952,50.9667,8.5,50.9667 8.5,1950-1960,129
2484,117.7023942,165.4576009,36,1953,50.9667,8.5,50.9667 8.5,1950-1960,130
2604,120.5350684,141.0096097,36,1954,50.9667,8.5,50.9667 8.5,1950-1960,135
1764,102.7116159,34.03387281,36,1955,50.9667,8.5,50.9667 8.5,1950-1960,104
2220,107.9959729,61.13727142,36,1956,50.9667,8.5,50.9667 8.5,1950-1960,123
2844,134.5666222,123.2467632,36,1957,50.9667,8.5,50.9667 8.5,1950-1960,120
2220,114.1855701,135.9590106,36,1958,50.9667,8.5,50.9667 8.5,1950-1960,133
2592,117.8339624,222.6103245,36,1959,50.9667,8.5,50.9667 8.5,1950-1960,130
2664,121.7586351,65.11477528,36,1960,50.9667,8.5,50.9667 8.5,1950-1960,105
2568,128.0694713,85.70414091,37,1951,49.95,11.1667,49.95 11.1667,1950-1960,121
2124,111.9992522,145.6629688,37,1952,49.95,11.1667,49.95 11.1667,1950-1960,111
2100,107.5904068,124.1858779,37,1953,49.95,11.1667,49.95 11.1667,1950-1960,116
2232,112.8576718,41.55163827,37,1954,49.95,11.1667,49.95 11.1667,1950-1960,119
1704,98.93427877,107.0004433,37,1955,49.95,11.1667,49.95 11.1667,1950-1960,121
2016,100.9683088,54.3988674,37,1956,49.95,11.1667,49.95 11.1667,1950-1960,124
2628,125.234209,83.59480803,37,1957,49.95,11.1667,49.95 11.1667,1950-1960,114
2172,111.1670489,55.31803462,37,1958,49.95,11.1667,49.95 11.1667,1950-1960,124
2640,118.2748966,96.55256312,37,1959,49.95,11.1667,49.95 11.1667,1950-1960,105
2532,116.3417257,98.49079969,37,1960,49.95,11.1667,49.95 11.1667,1950-1960,113
1872,113.3420664,55.80273705,38,1951,47.5667,10.7,47.5667 10.7,1950-1960,121
1920,97.07270287,144.1589841,38,1952,47.5667,10.7,47.5667 10.7,1950-1960,125
1968,107.9172444,74.62245086,38,1953,47.5667,10.7,47.5667 10.7,1950-1960,118
2088,110.3825414,73.46088015,38,1954,47.5667,10.7,47.5667 10.7,1950-1960,138
2028,107.04131,112.3679404,38,1955,47.5667,10.7,47.5667 10.7,1950-1960,127
1476,91.0076814,71.76679967,38,1956,47.5667,10.7,47.5667 10.7,1950-1960,128
2628,123.5218254,59.89913273,38,1957,47.5667,10.7,47.5667 10.7,1950-1960,115
1596,96.64587554,37.61075403,38,1958,47.5667,10.7,47.5667 10.7,1950-1960,125
2196,118.63612,68.82138831,38,1959,47.5667,10.7,47.5667 10.7,1950-1960,105
2388,111.5304117,41.75584513,38,1960,47.5667,10.7,47.5667 10.7,1950-1960,109
3012,129.7045055,81.27849047,39,1951,53.3333,8.48333,53.3333 8.48333,1950-1960,123
2664,130.9534271,112.4163008,39,1952,53.3333,8.48333,53.3333 8.48333,1950-1960,111
2664,124.8116034,64.79356664,39,1953,53.3333,8.48333,53.3333 8.48333,1950-1960,108
2352,120.5382617,66.88320826,39,1954,53.3333,8.48333,53.3333 8.48333,1950-1960,125
1944,107.4370335,123.8586895,39,1955,53.3333,8.48333,53.3333 8.48333,1950-1960,127
2292,107.1150965,35.29286127,39,1956,53.3333,8.48333,53.3333 8.48333,1950-1960,124
3180,141.949509,59.56862623,39,1957,53.3333,8.48333,53.3333 8.48333,1950-1960,94
2292,115.0918563,37.61615002,39,1958,53.3333,8.48333,53.3333 8.48333,1950-1960,121
2604,120.703517,54.18316628,39,1959,53.3333,8.48333,53.3333 8.48333,1950-1960,100
2736,129.524162,54.21765819,39,1960,53.3333,8.48333,53.3333 8.48333,1950-1960,108
2496,124.0055729,84.2756592,40,1951,50.3,10.4667,50.3 10.4667,1950-1960,124
2076,111.1120843,260.1304013,40,1952,50.3,10.4667,50.3 10.4667,1950-1960,127
2088,111.5423852,192.1607024,40,1953,50.3,10.4667,50.3 10.4667,1950-1960,130
2208,115.6038546,123.6918264,40,1954,50.3,10.4667,50.3 10.4667,1950-1960,134
1692,98.61543518,177.0226916,40,1955,50.3,10.4667,50.3 10.4667,1950-1960,138
1980,100.0794849,148.0837946,40,1956,50.3,10.4667,50.3 10.4667,1950-1960,136
2688,127.5490371,138.7729093,40,1957,50.3,10.4667,50.3 10.4667,1950-1960,123
1980,105.9699367,168.3032419,40,1958,50.3,10.4667,50.3 10.4667,1950-1960,134
2556,116.210001,89.11067966,40,1959,50.3,10.4667,50.3 10.4667,1950-1960,104
2484,112.3120398,103.7588437,40,1960,50.3,10.4667,50.3 10.4667,1950-1960,120
1836,101.7771247,81.20042491,41,1951,49.6167,12.35,49.6167 12.35,1950-1960,125
1800,96.68956232,139.8195506,41,1952,49.6167,12.35,49.6167 12.35,1950-1960,116
1884,100.3500902,55.62316378,41,1953,49.6167,12.35,49.6167 12.35,1950-1960,102
1896,101.4044661,36.14566444,41,1954,49.6167,12.35,49.6167 12.35,1950-1960,126
1632,94.38831345,86.36538601,41,1955,49.6167,12.35,49.6167 12.35,1950-1960,123
1644,91.57812963,83.53996744,41,1956,49.6167,12.35,49.6167 12.35,1950-1960,130
2496,117.1168115,97.78139389,41,1957,49.6167,12.35,49.6167 12.35,1950-1960,121
1824,100.2542244,41.4245933,41,1958,49.6167,12.35,49.6167 12.35,1950-1960,125
2328,111.5515301,55.34095023,41,1959,49.6167,12.35,49.6167 12.35,1950-1960,103
2436,108.769184,66.919071,41,1960,49.6167,12.35,49.6167 12.35,1950-1960,115
2808,131.3799745,92.05010919,42,1951,50.9167,8.1,50.9167 8.1,1950-1960,129
2280,114.349147,144.8572879,42,1952,50.9167,8.1,50.9167 8.1,1950-1960,120
2496,118.8810392,93.18293514,42,1953,50.9167,8.1,50.9167 8.1,1950-1960,118
2532,122.3844245,148.9597029,42,1954,50.9167,8.1,50.9167 8.1,1950-1960,143
1908,106.9363276,139.1671854,42,1955,50.9167,8.1,50.9167 8.1,1950-1960,140
2196,107.5861783,136.6977825,42,1956,50.9167,8.1,50.9167 8.1,1950-1960,141
2892,135.0210904,131.475192,42,1957,50.9167,8.1,50.9167 8.1,1950-1960,133
2232,114.5060318,163.6057479,42,1958,50.9167,8.1,50.9167 8.1,1950-1960,142
2736,124.3739687,139.3368445,42,1959,50.9167,8.1,50.9167 8.1,1950-1960,123
2688,123.4561459,87.68894095,42,1960,50.9167,8.1,50.9167 8.1,1950-1960,127
1860,106.1919387,108.9910328,43,1951,49.4333,12.5833,49.4333 12.5833,1950-1960,130
1824,97.05856472,180.2102172,43,1952,49.4333,12.5833,49.4333 12.5833,1950-1960,122
1812,97.91015449,45.17457632,43,1953,49.4333,12.5833,49.4333 12.5833,1950-1960,97
1812,102.9280848,63.86567505,43,1954,49.4333,12.5833,49.4333 12.5833,1950-1960,130
1584,95.8191096,112.4214919,43,1955,49.4333,12.5833,49.4333 12.5833,1950-1960,125
1584,91.99534349,74.64390309,43,1956,49.4333,12.5833,49.4333 12.5833,1950-1960,128
2472,117.5777971,107.0106639,43,1957,49.4333,12.5833,49.4333 12.5833,1950-1960,123
1812,98.69559643,100.6087098,43,1958,49.4333,12.5833,49.4333 12.5833,1950-1960,130
2340,109.1480365,42.62917963,43,1959,49.4333,12.5833,49.4333 12.5833,1950-1960,97
2352,109.1566552,67.64898258,43,1960,49.4333,12.5833,49.4333 12.5833,1950-1960,118
3024,133.8845009,235.1982382,44,1951,52.4,9.45,52.4 9.45,1950-1960,143
2544,125.7561502,112.0003798,44,1952,52.4,9.45,52.4 9.45,1950-1960,106
2664,125.1301859,57.9176208,44,1953,52.4,9.45,52.4 9.45,1950-1960,98
2232,115.4481718,75.41933222,44,1954,52.4,9.45,52.4 9.45,1950-1960,125
1932,106.6645266,122.3139691,44,1955,52.4,9.45,52.4 9.45,1950-1960,122
2208,106.7600794,49.99374016,44,1956,52.4,9.45,52.4 9.45,1950-1960,124
3108,139.0367318,79.18709338,44,1957,52.4,9.45,52.4 9.45,1950-1960,106
2196,113.9819846,60.13871458,44,1958,52.4,9.45,52.4 9.45,1950-1960,123
2652,124.6269333,132.4561286,44,1959,52.4,9.45,52.4 9.45,1950-1960,106
2652,127.6587653,68.61247934,44,1960,52.4,9.45,52.4 9.45,1950-1960,108
2532,126.1766222,207.988466,45,1951,49.45,10.3167,49.45 10.3167,1950-1960,144
2076,109.1266635,115.2435942,45,1952,49.45,10.3167,49.45 10.3167,1950-1960,108
2124,109.6995176,43.96971412,45,1953,49.45,10.3167,49.45 10.3167,1950-1960,93
2124,114.1780409,37.15930611,45,1954,49.45,10.3167,49.45 10.3167,1950-1960,117
1680,99.31315906,95.65400705,45,1955,49.45,10.3167,49.45 10.3167,1950-1960,120
2016,101.4249952,42.1203177,45,1956,49.45,10.3167,49.45 10.3167,1950-1960,112
2616,126.280053,69.62410369,45,1957,49.45,10.3167,49.45 10.3167,1950-1960,105
2028,107.1861466,83.09737303,45,1958,49.45,10.3167,49.45 10.3167,1950-1960,127
2496,117.8632574,67.93084703,45,1959,49.45,10.3167,49.45 10.3167,1950-1960,102
2544,116.4738426,77.10029979,45,1960,49.45,10.3167,49.45 10.3167,1950-1960,109
2364,122.3027069,53.97122541,1,2001,49.2667,8.75,49.2667 8.75,2000-2010,89
3012,135.9177774,54.40078468,1,2002,49.2667,8.75,49.2667 8.75,2000-2010,84
2520,117.5452332,88.26038632,1,2003,49.2667,8.75,49.2667 8.75,2000-2010,95
1908,116.4276987,80.23676196,1,2004,49.2667,8.75,49.2667 8.75,2000-2010,100
1572,102.8666228,132.3668017,1,2005,49.2667,8.75,49.2667 8.75,2000-2010,105
1356,94.79914826,101.415747,1,2006,49.2667,8.75,49.2667 8.75,2000-2010,111
3204,134.091486,117.3280633,1,2007,49.2667,8.75,49.2667 8.75,2000-2010,103
2880,133.5642919,50.38628787,1,2008,49.2667,8.75,49.2667 8.75,2000-2010,102
2316,116.6169013,136.5295133,1,2009,49.2667,8.75,49.2667 8.75,2000-2010,102
1848,96.27902267,93.59254135,1,2010,49.2667,8.75,49.2667 8.75,2000-2010,103
2244,118.4905624,53.20251748,2,2001,49.9167,11,49.9167 11,2000-2010,101
3024,133.9033755,48.64554786,2,2002,49.9167,11,49.9167 11,2000-2010,100
2460,112.8819346,72.16502623,2,2003,49.9167,11,49.9167 11,2000-2010,106
1752,108.2044383,45.87028406,2,2004,49.9167,11,49.9167 11,2000-2010,100
1476,95.86803738,79.50416254,2,2005,49.9167,11,49.9167 11,2000-2010,103
1488,95.27361858,51.18134825,2,2006,49.9167,11,49.9167 11,2000-2010,109
3120,132.8266627,37.0085593,2,2007,49.9167,11,49.9167 11,2000-2010,96
2616,126.8975373,24.67815867,2,2008,49.9167,11,49.9167 11,2000-2010,102
2112,108.1036559,52.91974515,2,2009,49.9167,11,49.9167 11,2000-2010,98
1860,96.69563447,52.14148193,2,2010,49.9167,11,49.9167 11,2000-2010,105
2268,121.1733849,32.56817343,3,2001,50.15,10.4333,50.15 10.4333,2000-2010,90
3012,134.1645824,70.34601171,3,2002,50.15,10.4333,50.15 10.4333,2000-2010,110
2436,114.2842405,54.90421638,3,2003,50.15,10.4333,50.15 10.4333,2000-2010,104
2040,115.0285337,72.36997213,3,2004,50.15,10.4333,50.15 10.4333,2000-2010,110
1668,100.0403746,126.1118561,3,2005,50.15,10.4333,50.15 10.4333,2000-2010,110
1584,99.92458367,35.79121501,3,2006,50.15,10.4333,50.15 10.4333,2000-2010,102
3264,137.5987395,36.29473821,3,2007,50.15,10.4333,50.15 10.4333,2000-2010,94
2808,131.8312321,26.83454926,3,2008,50.15,10.4333,50.15 10.4333,2000-2010,96
2232,112.0494576,222.2116075,3,2009,50.15,10.4333,50.15 10.4333,2000-2010,120
1812,93.6679614,84.36679006,3,2010,50.15,10.4333,50.15 10.4333,2000-2010,111
2400,121.5857674,87.80988217,4,2001,49.4167,9.28333,49.4167 9.28333,2000-2010,114
3012,136.0445197,68.80587132,4,2002,49.4167,9.28333,49.4167 9.28333,2000-2010,95
2496,115.7842152,122.7386756,4,2003,49.4167,9.28333,49.4167 9.28333,2000-2010,108
1992,113.7557303,66.80732605,4,2004,49.4167,9.28333,49.4167 9.28333,2000-2010,103
1584,103.4642601,88.5433799,4,2005,49.4167,9.28333,49.4167 9.28333,2000-2010,101
1416,93.39516461,104.5855261,4,2006,49.4167,9.28333,49.4167 9.28333,2000-2010,114
3276,136.3359502,50.51009813,4,2007,49.4167,9.28333,49.4167 9.28333,2000-2010,99
2724,131.1291407,47.27244988,4,2008,49.4167,9.28333,49.4167 9.28333,2000-2010,106
2208,113.8035248,68.87992921,4,2009,49.4167,9.28333,49.4167 9.28333,2000-2010,98
1836,97.38875018,78.5271871,4,2010,49.4167,9.28333,49.4167 9.28333,2000-2010,101
2388,120.5220729,68.88100861,5,2001,50.5167,8.81667,50.5167 8.81667,2000-2010,114
3012,135.8513593,64.13680621,5,2002,50.5167,8.81667,50.5167 8.81667,2000-2010,96
2508,118.5050039,58.18471682,5,2003,50.5167,8.81667,50.5167 8.81667,2000-2010,100
1992,115.5049092,64.30863003,5,2004,50.5167,8.81667,50.5167 8.81667,2000-2010,100
1704,103.8353282,105.5623248,5,2005,50.5167,8.81667,50.5167 8.81667,2000-2010,103
1440,94.28113416,46.07902274,5,2006,50.5167,8.81667,50.5167 8.81667,2000-2010,106
3288,138.5791881,57.04853467,5,2007,50.5167,8.81667,50.5167 8.81667,2000-2010,100
2820,131.6144655,30.37430586,5,2008,50.5167,8.81667,50.5167 8.81667,2000-2010,108
2436,118.4071626,71.12697324,5,2009,50.5167,8.81667,50.5167 8.81667,2000-2010,99
1776,93.61196715,69.98391173,5,2010,50.5167,8.81667,50.5167 8.81667,2000-2010,103
2412,121.5398738,99.93699827,6,2001,50,8.71667,50 8.71667,2000-2010,101
2904,134.6868744,74.29223026,6,2002,50,8.71667,50 8.71667,2000-2010,92
2616,119.565407,114.9891782,6,2003,50,8.71667,50 8.71667,2000-2010,104
1992,120.2964374,81.01703961,6,2004,50,8.71667,50 8.71667,2000-2010,94
1764,109.0401105,114.1361163,6,2005,50,8.71667,50 8.71667,2000-2010,94
1452,98.44911997,91.56086857,6,2006,50,8.71667,50 8.71667,2000-2010,107
3204,135.8120084,83.32427237,6,2007,50,8.71667,50 8.71667,2000-2010,98
2880,135.6561583,56.8748962,6,2008,50,8.71667,50 8.71667,2000-2010,102
2256,116.2274056,64.08895826,6,2009,50,8.71667,50 8.71667,2000-2010,95
1812,98.55033898,93.66342239,6,2010,50,8.71667,50 8.71667,2000-2010,98
2340,122.0906247,88.53451337,7,2001,48.7167,9.21667,48.7167 9.21667,2000-2010,99
3096,137.5021846,68.20443583,7,2002,48.7167,9.21667,48.7167 9.21667,2000-2010,93
2484,118.7421407,70.64079465,7,2003,48.7167,9.21667,48.7167 9.21667,2000-2010,104
1764,111.7227683,68.43605113,7,2004,48.7167,9.21667,48.7167 9.21667,2000-2010,105
1632,103.520577,122.402933,7,2005,48.7167,9.21667,48.7167 9.21667,2000-2010,106
1404,93.9605697,113.6664493,7,2006,48.7167,9.21667,48.7167 9.21667,2000-2010,114
3312,134.7983024,70.09988899,7,2007,48.7167,9.21667,48.7167 9.21667,2000-2010,102
2664,126.052208,54.69755388,7,2008,48.7167,9.21667,48.7167 9.21667,2000-2010,107
2268,113.7723101,119.7409296,7,2009,48.7167,9.21667,48.7167 9.21667,2000-2010,104
1872,99.9844463,106.5050831,7,2010,48.7167,9.21667,48.7167 9.21667,2000-2010,109
1956,110.373366,46.53048733,8,2001,48.8333,12.9667,48.8333 12.9667,2000-2010,113
2976,130.3569394,27.20535233,8,2002,48.8333,12.9667,48.8333 12.9667,2000-2010,97
1872,99.62885813,67.77690617,8,2003,48.8333,12.9667,48.8333 12.9667,2000-2010,111
1608,99.62794171,32.48880141,8,2004,48.8333,12.9667,48.8333 12.9667,2000-2010,101
1440,81.73108163,69.7732628,8,2005,48.8333,12.9667,48.8333 12.9667,2000-2010,106
1440,84.7749745,60.75122356,8,2006,48.8333,12.9667,48.8333 12.9667,2000-2010,114
3132,126.7816264,52.28547973,8,2007,48.8333,12.9667,48.8333 12.9667,2000-2010,100
2460,122.4356803,41.60752489,8,2008,48.8333,12.9667,48.8333 12.9667,2000-2010,107
1848,101.4493523,81.41610992,8,2009,48.8333,12.9667,48.8333 12.9667,2000-2010,101
1836,92.32982072,54.44250477,8,2010,48.8333,12.9667,48.8333 12.9667,2000-2010,107
2232,118.9267357,59.65709439,9,2001,50.4167,10.3833,50.4167 10.3833,2000-2010,117
2892,134.0182361,54.40397769,9,2002,50.4167,10.3833,50.4167 10.3833,2000-2010,105
2424,113.9871902,79.18171086,9,2003,50.4167,10.3833,50.4167 10.3833,2000-2010,110
1908,112.5525792,75.43915857,9,2004,50.4167,10.3833,50.4167 10.3833,2000-2010,110
1680,101.8057527,104.007207,9,2005,50.4167,10.3833,50.4167 10.3833,2000-2010,107
1584,97.02535183,78.47767497,9,2006,50.4167,10.3833,50.4167 10.3833,2000-2010,115
3264,137.8670283,38.58569516,9,2007,50.4167,10.3833,50.4167 10.3833,2000-2010,101
2796,128.7349671,31.27617779,9,2008,50.4167,10.3833,50.4167 10.3833,2000-2010,112
2208,108.7711543,58.78012246,9,2009,50.4167,10.3833,50.4167 10.3833,2000-2010,99
1848,94.4017266,53.21139455,9,2010,50.4167,10.3833,50.4167 10.3833,2000-2010,106
2112,116.1670459,59.85837518,10,2001,48.5833,12.1833,48.5833 12.1833,2000-2010,100
3072,135.6624077,39.78436587,10,2002,48.5833,12.1833,48.5833 12.1833,2000-2010,98
2220,107.0493805,79.16863578,10,2003,48.5833,12.1833,48.5833 12.1833,2000-2010,109
1680,103.7290091,47.42842729,10,2004,48.5833,12.1833,48.5833 12.1833,2000-2010,102
1464,86.1492952,77.73340088,10,2005,48.5833,12.1833,48.5833 12.1833,2000-2010,104
1464,90.67155601,109.0307156,10,2006,48.5833,12.1833,48.5833 12.1833,2000-2010,115
3252,128.1402754,38.97552977,10,2007,48.5833,12.1833,48.5833 12.1833,2000-2010,98
2508,126.2697155,53.51178918,10,2008,48.5833,12.1833,48.5833 12.1833,2000-2010,106
1872,103.9757454,148.6848262,10,2009,48.5833,12.1833,48.5833 12.1833,2000-2010,108
1752,92.84151705,67.72408407,10,2010,48.5833,12.1833,48.5833 12.1833,2000-2010,105
2088,115.0337157,53.19348487,11,2001,49.1667,11.45,49.1667 11.45,2000-2010,102
3024,133.7564567,43.75734166,11,2002,49.1667,11.45,49.1667 11.45,2000-2010,98
2052,104.4685731,87.45771251,11,2003,49.1667,11.45,49.1667 11.45,2000-2010,108
1632,103.821746,71.59436116,11,2004,49.1667,11.45,49.1667 11.45,2000-2010,108
1608,90.48884892,84.02130694,11,2005,49.1667,11.45,49.1667 11.45,2000-2010,106
1440,88.4112568,100.3665134,11,2006,49.1667,11.45,49.1667 11.45,2000-2010,116
3120,128.0970704,39.14575295,11,2007,49.1667,11.45,49.1667 11.45,2000-2010,100
2556,125.5331236,34.5887559,11,2008,49.1667,11.45,49.1667 11.45,2000-2010,103
1992,104.9966301,77.98434385,11,2009,49.1667,11.45,49.1667 11.45,2000-2010,101
1836,96.87612569,58.02192463,11,2010,49.1667,11.45,49.1667 11.45,2000-2010,101
2376,120.8138651,52.9737474,12,2001,51.2833,9.63333,51.2833 9.63333,2000-2010,116
3024,134.3499568,26.68157968,12,2002,51.2833,9.63333,51.2833 9.63333,2000-2010,91
2496,122.5529165,82.75704153,12,2003,51.2833,9.63333,51.2833 9.63333,2000-2010,110
2100,117.5695565,54.27845376,12,2004,51.2833,9.63333,51.2833 9.63333,2000-2010,103
1944,105.4477815,86.15714461,12,2005,51.2833,9.63333,51.2833 9.63333,2000-2010,104
1416,95.24955945,68.48400531,12,2006,51.2833,9.63333,51.2833 9.63333,2000-2010,114
3348,140.3288683,68.61494825,12,2007,51.2833,9.63333,51.2833 9.63333,2000-2010,102
2916,135.4512014,26.51531606,12,2008,51.2833,9.63333,51.2833 9.63333,2000-2010,107
2448,115.782498,37.73765341,12,2009,51.2833,9.63333,51.2833 9.63333,2000-2010,96
1836,91.04901342,57.61030907,12,2010,51.2833,9.63333,51.2833 9.63333,2000-2010,101
2376,115.9609062,85.5353524,13,2001,51.8333,7.3,51.8333 7.3,2000-2010,114
2928,137.8910593,45.41504882,13,2002,51.8333,7.3,51.8333 7.3,2000-2010,87
2844,129.5376338,117.978497,13,2003,51.8333,7.3,51.8333 7.3,2000-2010,106
2352,121.4301197,92.45433029,13,2004,51.8333,7.3,51.8333 7.3,2000-2010,105
1872,107.3851276,123.5300059,13,2005,51.8333,7.3,51.8333 7.3,2000-2010,97
1332,96.84153386,108.9144441,13,2006,51.8333,7.3,51.8333 7.3,2000-2010,114
3360,140.0928948,98.16729398,13,2007,51.8333,7.3,51.8333 7.3,2000-2010,101
3168,139.4749365,45.11119487,13,2008,51.8333,7.3,51.8333 7.3,2000-2010,104
2664,121.4525672,66.7081401,13,2009,51.8333,7.3,51.8333 7.3,2000-2010,97
1836,95.1448275,100.4909842,13,2010,51.8333,7.3,51.8333 7.3,2000-2010,98
2376,121.1200618,36.76773768,14,2001,50.75,9.46667,50.75 9.46667,2000-2010,100
3156,136.8758554,36.67472679,14,2002,50.75,9.46667,50.75 9.46667,2000-2010,94
2448,117.7917715,24.48075014,14,2003,50.75,9.46667,50.75 9.46667,2000-2010,87
1980,113.2402716,139.0680449,14,2004,50.75,9.46667,50.75 9.46667,2000-2010,122
1752,102.1621749,54.86118461,14,2005,50.75,9.46667,50.75 9.46667,2000-2010,96
1524,94.40925411,17.97183733,14,2006,50.75,9.46667,50.75 9.46667,2000-2010,88
3276,138.5324576,6.032024889,14,2007,50.75,9.46667,50.75 9.46667,2000-2010,83
2772,127.5245732,77.89247368,14,2008,50.75,9.46667,50.75 9.46667,2000-2010,126
2352,114.112616,1.39463522,14,2009,50.75,9.46667,50.75 9.46667,2000-2010,83
1812,91.5160768,81.57022987,14,2010,50.75,9.46667,50.75 9.46667,2000-2010,115
2436,120.7370159,91.27362976,15,2001,48.9833,9.58333,48.9833 9.58333,2000-2010,117
3024,135.7017947,93.40140343,15,2002,48.9833,9.58333,48.9833 9.58333,2000-2010,112
2436,116.131586,113.5179246,15,2003,48.9833,9.58333,48.9833 9.58333,2000-2010,110
1764,107.8216242,84.91986188,15,2004,48.9833,9.58333,48.9833 9.58333,2000-2010,108
1524,101.4058125,133.8506819,15,2005,48.9833,9.58333,48.9833 9.58333,2000-2010,109
1356,91.54636002,140.4784445,15,2006,48.9833,9.58333,48.9833 9.58333,2000-2010,119
3180,133.1281371,75.26113518,15,2007,48.9833,9.58333,48.9833 9.58333,2000-2010,102
2808,129.2013361,54.6416551,15,2008,48.9833,9.58333,48.9833 9.58333,2000-2010,109
2244,114.2928778,104.2851946,15,2009,48.9833,9.58333,48.9833 9.58333,2000-2010,102
