"chillport1","siteslist","year","lat","long","lat.long","winter","mat","lo","num.years","cc","chillport2","mat2","chillport4","mat4","chillport3","mat3","chillport5","mat5"
NA,3,2010,50,12.0833,"50 12.0833",0,NA,111,11,"post",130.356162610415,10.8437360213599,NA,NA,NA,NA,NA,NA
NA,4,2000,50.05,11.15,"50.05 11.15",0,NA,113,9,"post",139.501696048106,14.2649447360987,NA,NA,NA,NA,NA,NA
NA,4,2001,50.05,11.15,"50.05 11.15",0,NA,121,9,"post",140.01390332775,12.1690107170124,NA,NA,NA,NA,NA,NA
NA,4,2002,50.05,11.15,"50.05 11.15",0,NA,108,9,"post",142.259792601461,13.332966734952,NA,NA,NA,NA,NA,NA
NA,4,2003,50.05,11.15,"50.05 11.15",0,NA,108,9,"post",140.607844517325,14.5497798945673,NA,NA,NA,NA,NA,NA
NA,4,2004,50.05,11.15,"50.05 11.15",0,NA,108,9,"post",138.183882535404,12.0526370932399,NA,NA,NA,NA,NA,NA
NA,4,2005,50.05,11.15,"50.05 11.15",0,NA,140,9,"post",135.970306352803,13.1507689368266,NA,NA,NA,NA,NA,NA
NA,4,2006,50.05,11.15,"50.05 11.15",0,NA,118,9,"post",121.43054496138,12.4242854365813,NA,NA,NA,NA,NA,NA
NA,4,2007,50.05,11.15,"50.05 11.15",0,NA,103,9,"post",154.147073253493,14.1113183659061,NA,NA,NA,NA,NA,NA
NA,4,2008,50.05,11.15,"50.05 11.15",0,NA,115,9,"post",155.190778412874,12.9729667429986,NA,NA,NA,NA,NA,NA
NA,4,2009,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,116.204978232991,NA,NA,NA,NA,NA,NA,NA
NA,4,2010,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,126.623414095647,NA,NA,NA,NA,NA,NA,NA
NA,5,2000,50.2833,9.91667,"50.2833 9.91667",0,NA,106,11,"post",135.194923033045,12.6849447714144,NA,NA,NA,NA,NA,NA
NA,5,2001,50.2833,9.91667,"50.2833 9.91667",0,NA,117,11,"post",144.422339821904,10.4979118532655,NA,NA,NA,NA,NA,NA
NA,5,2002,50.2833,9.91667,"50.2833 9.91667",0,NA,96,11,"post",139.569901938702,11.4760436995344,NA,NA,NA,NA,NA,NA
NA,5,2003,50.2833,9.91667,"50.2833 9.91667",0,NA,107,11,"post",130.110688228486,12.7373623526604,NA,NA,NA,NA,NA,NA
NA,5,2004,50.2833,9.91667,"50.2833 9.91667",0,NA,106,11,"post",144.190109514727,10.6427470148633,NA,NA,NA,NA,NA,NA
NA,5,2005,50.2833,9.91667,"50.2833 9.91667",0,NA,103,11,"post",123.960568835091,11.8465931418014,NA,NA,NA,NA,NA,NA
NA,5,2006,50.2833,9.91667,"50.2833 9.91667",0,NA,116,11,"post",136.435725876774,11.6209887512397,NA,NA,NA,NA,NA,NA
NA,5,2007,50.2833,9.91667,"50.2833 9.91667",0,NA,102,11,"post",147.669266464059,13.6776920019721,NA,NA,NA,NA,NA,NA
NA,5,2008,50.2833,9.91667,"50.2833 9.91667",0,NA,116,11,"post",144.07990968873,12.2781315936942,NA,NA,NA,NA,NA,NA
NA,5,2009,50.2833,9.91667,"50.2833 9.91667",0,NA,99,11,"post",119.927318064228,12.645823893168,NA,NA,NA,NA,NA,NA
NA,5,2010,50.2833,9.91667,"50.2833 9.91667",0,NA,109,11,"post",125.217122301855,10.9743953590987,NA,NA,NA,NA,NA,NA
NA,6,2000,48.6833,10.1667,"48.6833 10.1667",0,NA,106,5,"post",151.638393552557,13.007252456518,NA,NA,NA,NA,NA,NA
NA,6,2001,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,146.132695743523,NA,NA,NA,NA,NA,NA,NA
NA,6,2002,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,152.024330452122,NA,NA,NA,NA,NA,NA,NA
NA,6,2003,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,141.953732351478,NA,NA,NA,NA,NA,NA,NA
NA,6,2004,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,142.38898850847,NA,NA,NA,NA,NA,NA,NA
NA,6,2005,48.6833,10.1667,"48.6833 10.1667",0,NA,105,5,"post",130.579336590724,12.7930766371294,NA,NA,NA,NA,NA,NA
NA,6,2006,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,113.41719863729,NA,NA,NA,NA,NA,NA,NA
NA,6,2007,48.6833,10.1667,"48.6833 10.1667",0,NA,104,5,"post",150.051263436303,13.927911776599,NA,NA,NA,NA,NA,NA
NA,6,2008,48.6833,10.1667,"48.6833 10.1667",0,NA,108,5,"post",141.380616344986,12.7331865285779,NA,NA,NA,NA,NA,NA
NA,6,2009,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,118.747175048966,NA,NA,NA,NA,NA,NA,NA
NA,6,2010,48.6833,10.1667,"48.6833 10.1667",0,NA,105,5,"post",140.078792235278,11.2671426053026,NA,NA,NA,NA,NA,NA
NA,7,2000,49.0333,11.4833,"49.0333 11.4833",0,NA,103,11,"post",132.292628865985,14.1380216620126,NA,NA,NA,NA,NA,NA
NA,7,2001,49.0333,11.4833,"49.0333 11.4833",0,NA,115,11,"post",147.8695997903,12.2141755511677,NA,NA,NA,NA,NA,NA
NA,7,2002,49.0333,11.4833,"49.0333 11.4833",0,NA,114,11,"post",145.262604990207,13.4371425567993,NA,NA,NA,NA,NA,NA
NA,7,2003,49.0333,11.4833,"49.0333 11.4833",0,NA,101,11,"post",127.606082811817,14.7390106595684,NA,NA,NA,NA,NA,NA
NA,7,2004,49.0333,11.4833,"49.0333 11.4833",0,NA,100,11,"post",138.280704068573,12.0918678615938,NA,NA,NA,NA,NA,NA
NA,7,2005,49.0333,11.4833,"49.0333 11.4833",0,NA,114,11,"post",130.429105125992,12.8921975140347,NA,NA,NA,NA,NA,NA
NA,7,2006,49.0333,11.4833,"49.0333 11.4833",0,NA,106,11,"post",136.949465913775,12.6242854321109,NA,NA,NA,NA,NA,NA
NA,7,2007,49.0333,11.4833,"49.0333 11.4833",0,NA,92,11,"post",147.235039689348,14.439779897026,NA,NA,NA,NA,NA,NA
NA,7,2008,49.0333,11.4833,"49.0333 11.4833",0,NA,90,11,"post",147.378000308977,13.2699997033924,NA,NA,NA,NA,NA,NA
NA,7,2009,49.0333,11.4833,"49.0333 11.4833",0,NA,92,11,"post",134.573046956655,13.587252443554,NA,NA,NA,NA,NA,NA
NA,7,2010,49.0333,11.4833,"49.0333 11.4833",0,NA,95,11,"post",127.709245488043,11.9884612704985,NA,NA,NA,NA,NA,NA
NA,8,2000,50.3,7.6,"50.3 7.6",0,NA,104,6,"post",158.099954216624,14.1514282551195,NA,NA,NA,NA,NA,NA
NA,8,2001,50.3,7.6,"50.3 7.6",0,NA,91,6,"post",140.411727797837,12.8656041080357,NA,NA,NA,NA,NA,NA
NA,8,2002,50.3,7.6,"50.3 7.6",0,NA,90,6,"post",154.04754284544,13.5834062897938,NA,NA,NA,NA,NA,NA
NA,8,2003,50.3,7.6,"50.3 7.6",0,NA,96,6,"post",146.277741625592,14.6031864867802,NA,NA,NA,NA,NA,NA
NA,8,2004,50.3,7.6,"50.3 7.6",0,NA,95,6,"post",139.781991676876,12.4340656561429,NA,NA,NA,NA,NA,NA
NA,8,2005,50.3,7.6,"50.3 7.6",0,NA,104,6,"post",121.319890523904,13.4528568421624,NA,NA,NA,NA,NA,NA
NA,8,2006,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,119.267511193525,NA,NA,NA,NA,NA,NA,NA
NA,8,2007,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,152.617790455976,NA,NA,NA,NA,NA,NA,NA
NA,8,2008,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,147.468236948272,NA,NA,NA,NA,NA,NA,NA
NA,8,2009,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,134.73135883898,NA,NA,NA,NA,NA,NA,NA
NA,8,2010,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,127.481161994807,NA,NA,NA,NA,NA,NA,NA
NA,9,2000,50.2833,11.7333,"50.2833 11.7333",0,NA,116,10,"post",141.480333882349,12.6799997165799,NA,NA,NA,NA,NA,NA
NA,9,2001,50.2833,11.7333,"50.2833 11.7333",0,NA,128,10,"post",139.547416261133,10.4363733931025,NA,NA,NA,NA,NA,NA
NA,9,2002,50.2833,11.7333,"50.2833 11.7333",0,NA,117,10,"post",155.728176329558,11.6373623772473,NA,NA,NA,NA,NA,NA
NA,9,2003,50.2833,11.7333,"50.2833 11.7333",0,NA,93,10,"post",140.412475639727,12.690659057001,NA,NA,NA,NA,NA,NA
NA,9,2004,50.2833,11.7333,"50.2833 11.7333",0,NA,119,10,"post",142.538218827345,10.475494271349,NA,NA,NA,NA,NA,NA
NA,9,2005,50.2833,11.7333,"50.2833 11.7333",0,NA,122,10,"post",129.676523468544,11.5239557863756,NA,NA,NA,NA,NA,NA
NA,9,2006,50.2833,11.7333,"50.2833 11.7333",0,NA,124,10,"post",124.958841000397,11.1967030464375,NA,NA,NA,NA,NA,NA
NA,9,2007,50.2833,11.7333,"50.2833 11.7333",0,NA,102,10,"post",149.699759789744,12.8693403716885,NA,NA,NA,NA,NA,NA
NA,9,2008,50.2833,11.7333,"50.2833 11.7333",NA,NA,NA,NA,NA,144.630138894355,NA,NA,NA,NA,NA,NA,NA
NA,9,2009,50.2833,11.7333,"50.2833 11.7333",0,NA,112,10,"post",130.243467647916,12.0752744553713,NA,NA,NA,NA,NA,NA
NA,9,2010,50.2833,11.7333,"50.2833 11.7333",0,NA,120,10,"post",130.412237291784,10.3903294380877,NA,NA,NA,NA,NA,NA
NA,10,2000,51.8,10.0333,"51.8 10.0333",0,NA,99,6,"post",147.046534005896,13.5419777192912,NA,NA,NA,NA,NA,NA
NA,10,2001,51.8,10.0333,"51.8 10.0333",0,NA,100,6,"post",146.420734594745,11.4756041391046,NA,NA,NA,NA,NA,NA
NA,10,2002,51.8,10.0333,"51.8 10.0333",0,NA,94,6,"post",148.721625150537,12.3802195035003,NA,NA,NA,NA,NA,NA
NA,10,2003,51.8,10.0333,"51.8 10.0333",0,NA,98,6,"post",140.491017486104,13.3025271751928,NA,NA,NA,NA,NA,NA
NA,10,2004,51.8,10.0333,"51.8 10.0333",0,NA,95,6,"post",127.791528246475,11.5362634784081,NA,NA,NA,NA,NA,NA
NA,10,2005,51.8,10.0333,"51.8 10.0333",0,NA,84,6,"post",132.983341799723,12.1880217055985,NA,NA,NA,NA,NA,NA
NA,10,2006,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,120.69917112879,NA,NA,NA,NA,NA,NA,NA
NA,10,2007,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,147.441323719488,NA,NA,NA,NA,NA,NA,NA
NA,10,2008,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,152.83947704316,NA,NA,NA,NA,NA,NA,NA
NA,10,2009,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,139.664201087302,NA,NA,NA,NA,NA,NA,NA
NA,10,2010,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,129.397903425794,NA,NA,NA,NA,NA,NA,NA
NA,11,2000,49.7667,11.35,"49.7667 11.35",0,NA,119,9,"post",128.425516308559,13.6663733209064,NA,NA,NA,NA,NA,NA
NA,11,2001,49.7667,11.35,"49.7667 11.35",0,NA,116,9,"post",150.086149816351,11.6393403991811,NA,NA,NA,NA,NA,NA
NA,11,2002,49.7667,11.35,"49.7667 11.35",0,NA,103,9,"post",150.889898647393,12.8636260861019,NA,NA,NA,NA,NA,NA
NA,11,2003,49.7667,11.35,"49.7667 11.35",0,NA,111,9,"post",129.869731211259,14.0081315550257,NA,NA,NA,NA,NA,NA
NA,11,2004,49.7667,11.35,"49.7667 11.35",0,NA,117,9,"post",133.687956884374,11.5061535889713,NA,NA,NA,NA,NA,NA
NA,11,2005,49.7667,11.35,"49.7667 11.35",0,NA,120,9,"post",132.86676593307,13.1162634430924,NA,NA,NA,NA,NA,NA
NA,11,2006,49.7667,11.35,"49.7667 11.35",0,NA,116,9,"post",137.643843495794,12.705604111612,NA,NA,NA,NA,NA,NA
NA,11,2007,49.7667,11.35,"49.7667 11.35",0,NA,112,9,"post",151.601476411695,13.9156040845664,NA,NA,NA,NA,NA,NA
NA,11,2008,49.7667,11.35,"49.7667 11.35",0,NA,119,9,"post",154.813836910276,12.7982414721788,NA,NA,NA,NA,NA,NA
NA,11,2009,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,116.746576193088,NA,NA,NA,NA,NA,NA,NA
NA,11,2010,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,133.037312604423,NA,NA,NA,NA,NA,NA,NA
NA,12,2000,48.2833,8.85,"48.2833 8.85",0,NA,110,11,"post",141.973430704422,13.5120876100692,NA,NA,NA,NA,NA,NA
NA,12,2001,48.2833,8.85,"48.2833 8.85",0,NA,101,11,"post",135.688447148758,11.8191206149429,NA,NA,NA,NA,NA,NA
NA,12,2002,48.2833,8.85,"48.2833 8.85",0,NA,91,11,"post",148.561278592032,12.8421975151523,NA,NA,NA,NA,NA,NA
NA,12,2003,48.2833,8.85,"48.2833 8.85",0,NA,107,11,"post",141.358709892739,14.1679117712346,NA,NA,NA,NA,NA,NA
NA,12,2004,48.2833,8.85,"48.2833 8.85",0,NA,110,11,"post",128.191663513008,11.5151645777808,NA,NA,NA,NA,NA,NA
NA,12,2005,48.2833,8.85,"48.2833 8.85",0,NA,104,11,"post",125.865069559821,12.6619777389608,NA,NA,NA,NA,NA,NA
NA,12,2006,48.2833,8.85,"48.2833 8.85",0,NA,114,11,"post",122.526498537588,12.2375821440511,NA,NA,NA,NA,NA,NA
NA,12,2007,48.2833,8.85,"48.2833 8.85",0,NA,101,11,"post",153.293006500447,13.951977710127,NA,NA,NA,NA,NA,NA
NA,12,2008,48.2833,8.85,"48.2833 8.85",0,NA,110,11,"post",157.378962933043,12.6438458712342,NA,NA,NA,NA,NA,NA
NA,12,2009,48.2833,8.85,"48.2833 8.85",0,NA,103,11,"post",128.28773723571,13.2412084952447,NA,NA,NA,NA,NA,NA
NA,12,2010,48.2833,8.85,"48.2833 8.85",0,NA,113,11,"post",138.810940170657,11.5846151256791,NA,NA,NA,NA,NA,NA
NA,13,NA,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,14,NA,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2000,51.4,7.43333,"51.4 7.43333",0,NA,106,11,"post",NA,14.0225271590996,NA,NA,NA,NA,NA,NA
NA,NA,2000,50.1667,12.1333,"50.1667 12.1333",0,NA,120,10,"post",NA,12.7623074070479,NA,NA,NA,NA,NA,NA
NA,NA,2001,51.4,7.43333,"51.4 7.43333",0,NA,116,11,"post",NA,12.3182414829076,NA,NA,NA,NA,NA,NA
NA,NA,2001,50.1667,12.1333,"50.1667 12.1333",0,NA,128,10,"post",NA,10.5864832798572,NA,NA,NA,NA,NA,NA
NA,NA,2002,51.4,7.43333,"51.4 7.43333",0,NA,102,11,"post",NA,13.1880216832467,NA,NA,NA,NA,NA,NA
NA,NA,2002,50.1667,12.1333,"50.1667 12.1333",0,NA,119,10,"post",NA,11.9432964363432,NA,NA,NA,NA,NA,NA
NA,NA,2003,51.4,7.43333,"51.4 7.43333",0,NA,103,11,"post",NA,13.8284612293713,NA,NA,NA,NA,NA,NA
NA,NA,2003,50.1667,12.1333,"50.1667 12.1333",0,NA,121,10,"post",NA,12.8153843289384,NA,NA,NA,NA,NA,NA
NA,NA,2004,51.4,7.43333,"51.4 7.43333",0,NA,99,11,"post",NA,12.0610986315123,NA,NA,NA,NA,NA,NA
NA,NA,2004,50.1667,12.1333,"50.1667 12.1333",0,NA,113,10,"post",NA,10.6217580043434,NA,NA,NA,NA,NA,NA
NA,NA,2005,51.4,7.43333,"51.4 7.43333",0,NA,115,11,"post",NA,12.9161535574553,NA,NA,NA,NA,NA,NA
NA,NA,2005,50.1667,12.1333,"50.1667 12.1333",0,NA,118,10,"post",NA,11.9467030296737,NA,NA,NA,NA,NA,NA
NA,NA,2006,51.4,7.43333,"51.4 7.43333",0,NA,120,11,"post",NA,12.8124172960377,NA,NA,NA,NA,NA,NA
NA,NA,2006,50.1667,12.1333,"50.1667 12.1333",0,NA,123,10,"post",NA,11.4597799636342,NA,NA,NA,NA,NA,NA
NA,NA,2007,51.4,7.43333,"51.4 7.43333",0,NA,102,11,"post",NA,14.6365930794401,NA,NA,NA,NA,NA,NA
NA,NA,2007,50.1667,12.1333,"50.1667 12.1333",0,NA,107,10,"post",NA,13.299779922507,NA,NA,NA,NA,NA,NA
NA,NA,2008,51.4,7.43333,"51.4 7.43333",0,NA,116,11,"post",NA,12.9363733372231,NA,NA,NA,NA,NA,NA
NA,NA,2008,50.1667,12.1333,"50.1667 12.1333",0,NA,123,10,"post",NA,11.6530766626104,NA,NA,NA,NA,NA,NA
NA,NA,2009,51.4,7.43333,"51.4 7.43333",0,NA,107,11,"post",NA,13.5083513464165,NA,NA,NA,NA,NA,NA
NA,NA,2010,51.4,7.43333,"51.4 7.43333",0,NA,101,11,"post",NA,11.769230506168,NA,NA,NA,NA,NA,NA
NA,NA,2010,50.1667,12.1333,"50.1667 12.1333",0,NA,113,10,"post",NA,10.5307689953882,NA,NA,NA,NA,NA,NA
NA,1,1950,50.4,10.35,"50.4 10.35",NA,NA,NA,NA,NA,NA,NA,133.520040807171,NA,NA,NA,NA,NA
NA,1,1951,50.4,10.35,"50.4 10.35",0,NA,110,10,"apre",NA,NA,134.457296183439,11.4398898541886,NA,NA,NA,NA
NA,1,1952,50.4,10.35,"50.4 10.35",0,NA,103,10,"apre",NA,NA,146.881076038955,12.8862634482333,NA,NA,NA,NA
NA,1,1953,50.4,10.35,"50.4 10.35",0,NA,91,10,"apre",NA,NA,140.384478533214,13.0705491583999,NA,NA,NA,NA
NA,1,1954,50.4,10.35,"50.4 10.35",0,NA,121,10,"apre",NA,NA,145.221335413313,11.4783513917905,NA,NA,NA,NA
NA,1,1955,50.4,10.35,"50.4 10.35",0,NA,121,10,"apre",NA,NA,124.470467062083,10.7481316278924,NA,NA,NA,NA
NA,1,1956,50.4,10.35,"50.4 10.35",0,NA,121,10,"apre",NA,NA,116.484626607394,10.780439319478,NA,NA,NA,NA
NA,1,1957,50.4,10.35,"50.4 10.35",0,NA,100,10,"apre",NA,NA,146.220143354986,11.9592305019211,NA,NA,NA,NA
NA,1,1958,50.4,10.35,"50.4 10.35",0,NA,115,10,"apre",NA,NA,131.001561973434,11.5521975439861,NA,NA,NA,NA
NA,1,1959,50.4,10.35,"50.4 10.35",0,NA,97,10,"apre",NA,NA,143.552387034255,13.2938458567055,NA,NA,NA,NA
NA,1,1960,50.4,10.35,"50.4 10.35",0,NA,101,10,"apre",NA,NA,145.488917830473,12.7941755382037,NA,NA,NA,NA
NA,2,1950,52.3,10.4333,"52.3 10.4333",NA,NA,NA,NA,NA,NA,NA,137.817428015827,NA,NA,NA,NA,NA
NA,2,1951,52.3,10.4333,"52.3 10.4333",0,NA,114,9,"apre",NA,NA,145.766391793784,11.9599997326732,NA,NA,NA,NA
NA,2,1952,52.3,10.4333,"52.3 10.4333",NA,NA,NA,NA,NA,NA,NA,148.583918546528,NA,NA,NA,NA,NA
NA,2,1953,52.3,10.4333,"52.3 10.4333",0,NA,94,9,"apre",NA,NA,141.993143522827,13.647032661998,NA,NA,NA,NA
NA,2,1954,52.3,10.4333,"52.3 10.4333",0,NA,118,9,"apre",NA,NA,141.218169138568,12.1502195086412,NA,NA,NA,NA
NA,2,1955,52.3,10.4333,"52.3 10.4333",0,NA,122,9,"apre",NA,NA,125.245501523393,10.9670327219007,NA,NA,NA,NA
NA,2,1956,52.3,10.4333,"52.3 10.4333",0,NA,126,9,"apre",NA,NA,140.553581221818,10.7874722863537,NA,NA,NA,NA
NA,2,1957,52.3,10.4333,"52.3 10.4333",0,NA,95,9,"apre",NA,NA,147.583377927015,11.8256041312815,NA,NA,NA,NA
NA,2,1958,52.3,10.4333,"52.3 10.4333",0,NA,121,9,"apre",NA,NA,136.385811419874,11.5619777635477,NA,NA,NA,NA
NA,2,1959,52.3,10.4333,"52.3 10.4333",0,NA,94,9,"apre",NA,NA,151.468073134848,13.63538431061,NA,NA,NA,NA
NA,2,1960,52.3,10.4333,"52.3 10.4333",0,NA,105,9,"apre",NA,NA,138.606449472207,12.6571425742337,NA,NA,NA,NA
NA,3,1950,49.7,10.0833,"49.7 10.0833",NA,NA,NA,NA,NA,NA,NA,147.455646477975,NA,NA,NA,NA,NA
NA,3,1951,49.7,10.0833,"49.7 10.0833",0,NA,108,7,"apre",NA,NA,131.563149957827,12.0032964350021,NA,NA,NA,NA
NA,3,1952,49.7,10.0833,"49.7 10.0833",NA,NA,NA,NA,NA,NA,NA,142.318263205021,NA,NA,NA,NA,NA
NA,3,1953,49.7,10.0833,"49.7 10.0833",0,NA,97,7,"apre",NA,NA,134.832290098137,13.4843953029959,NA,NA,NA,NA
NA,3,1954,49.7,10.0833,"49.7 10.0833",NA,NA,NA,NA,NA,NA,NA,143.280727402855,NA,NA,NA,NA,NA
NA,3,1955,49.7,10.0833,"49.7 10.0833",NA,NA,NA,NA,NA,NA,NA,142.642387081514,NA,NA,NA,NA,NA
NA,3,1956,49.7,10.0833,"49.7 10.0833",0,NA,117,7,"apre",NA,NA,130.623672616009,11.2181316173871,NA,NA,NA,NA
NA,3,1957,49.7,10.0833,"49.7 10.0833",0,NA,92,7,"apre",NA,NA,141.932414415289,11.862197537057,NA,NA,NA,NA
NA,3,1958,49.7,10.0833,"49.7 10.0833",0,NA,115,7,"apre",NA,NA,127.596769148315,11.8894502837006,NA,NA,NA,NA
NA,3,1959,49.7,10.0833,"49.7 10.0833",0,NA,92,7,"apre",NA,NA,132.2323803884,13.318790911093,NA,NA,NA,NA
NA,3,1960,49.7,10.0833,"49.7 10.0833",0,NA,97,7,"apre",NA,NA,146.491978928795,13.09538432268,NA,NA,NA,NA
NA,4,1950,49.3833,10.3333,"49.3833 10.3333",NA,NA,NA,NA,NA,NA,NA,145.889637523328,NA,NA,NA,NA,NA
NA,4,1951,49.3833,10.3333,"49.3833 10.3333",0,NA,115,9,"apre",NA,NA,133.582186249573,11.17175799205,NA,NA,NA,NA
NA,4,1952,49.3833,10.3333,"49.3833 10.3333",0,NA,113,9,"apre",NA,NA,139.405101026064,12.6774722441089,NA,NA,NA,NA
NA,4,1953,49.3833,10.3333,"49.3833 10.3333",0,NA,108,9,"apre",NA,NA,142.081756114992,12.6845052109847,NA,NA,NA,NA
NA,4,1954,49.3833,10.3333,"49.3833 10.3333",0,NA,122,9,"apre",NA,NA,137.254994378341,10.9842854687678,NA,NA,NA,NA
NA,4,1955,49.3833,10.3333,"49.3833 10.3333",0,NA,132,9,"apre",NA,NA,136.187414784759,10.6419777841113,NA,NA,NA,NA
NA,4,1956,49.3833,10.3333,"49.3833 10.3333",0,NA,132,9,"apre",NA,NA,119.932521633999,10.1624173552698,NA,NA,NA,NA
NA,4,1957,49.3833,10.3333,"49.3833 10.3333",0,NA,118,9,"apre",NA,NA,149.268349365562,11.1191206305892,NA,NA,NA,NA
NA,4,1958,49.3833,10.3333,"49.3833 10.3333",NA,NA,NA,NA,NA,NA,NA,146.035663175476,NA,NA,NA,NA,NA
NA,4,1959,49.3833,10.3333,"49.3833 10.3333",0,NA,104,9,"apre",NA,NA,131.497266358928,12.4030766458466,NA,NA,NA,NA
NA,4,1960,49.3833,10.3333,"49.3833 10.3333",0,NA,127,9,"apre",NA,NA,157.004244566426,12.4321975243165,NA,NA,NA,NA
NA,5,1950,52.8333,12.9833,"52.8333 12.9833",NA,NA,NA,NA,NA,NA,NA,139.694848625113,NA,NA,NA,NA,NA
NA,5,1951,52.8333,12.9833,"52.8333 12.9833",0,NA,112,5,"apre",NA,NA,128.077731111324,12.1503293987486,NA,NA,NA,NA
NA,5,1952,52.8333,12.9833,"52.8333 12.9833",NA,NA,NA,NA,NA,NA,NA,146.859938339399,NA,NA,NA,NA,NA
NA,5,1953,52.8333,12.9833,"52.8333 12.9833",0,NA,99,5,"apre",NA,NA,133.974165726938,13.4530766223772,NA,NA,NA,NA
NA,5,1954,52.8333,12.9833,"52.8333 12.9833",0,NA,122,5,"apre",NA,NA,146.016355501975,11.9040656679893,NA,NA,NA,NA
NA,5,1955,52.8333,12.9833,"52.8333 12.9833",0,NA,121,5,"apre",NA,NA,136.512705687107,10.2884613084965,NA,NA,NA,NA
NA,5,1956,52.8333,12.9833,"52.8333 12.9833",0,NA,125,5,"apre",NA,NA,117.739577142772,10.5095602046535,NA,NA,NA,NA
NA,5,1957,52.8333,12.9833,"52.8333 12.9833",NA,NA,NA,NA,NA,NA,NA,148.920180070596,NA,NA,NA,NA,NA
NA,5,1958,52.8333,12.9833,"52.8333 12.9833",NA,NA,NA,NA,NA,NA,NA,128.156338973484,NA,NA,NA,NA,NA
NA,5,1959,52.8333,12.9833,"52.8333 12.9833",NA,NA,NA,NA,NA,NA,NA,155.697017748808,NA,NA,NA,NA,NA
NA,5,1960,52.8333,12.9833,"52.8333 12.9833",NA,NA,NA,NA,NA,NA,NA,142.306716476945,NA,NA,NA,NA,NA
NA,6,1950,47.8333,10.8,"47.8333 10.8",NA,NA,NA,NA,NA,NA,NA,133.002519873578,NA,NA,NA,NA,NA
NA,6,1951,47.8333,10.8,"47.8333 10.8",0,NA,126,9,"apre",NA,NA,137.041122105005,10.2067030685657,NA,NA,NA,NA
NA,6,1952,47.8333,10.8,"47.8333 10.8",0,NA,105,9,"apre",NA,NA,144.708395353892,11.6126371030747,NA,NA,NA,NA
NA,6,1953,47.8333,10.8,"47.8333 10.8",0,NA,102,9,"apre",NA,NA,140.157601023967,11.1837360137603,NA,NA,NA,NA
NA,6,1954,47.8333,10.8,"47.8333 10.8",0,NA,130,9,"apre",NA,NA,124.546228409517,9.38714264732386,NA,NA,NA,NA
NA,6,1955,47.8333,10.8,"47.8333 10.8",NA,NA,NA,NA,NA,NA,NA,139.322733630521,NA,NA,NA,NA,NA
NA,6,1956,47.8333,10.8,"47.8333 10.8",0,NA,127,9,"apre",NA,NA,131.011275400553,9.17934045416641,NA,NA,NA,NA
NA,6,1957,47.8333,10.8,"47.8333 10.8",0,NA,113,9,"apre",NA,NA,148.580277414789,9.45703275565181,NA,NA,NA,NA
NA,6,1958,47.8333,10.8,"47.8333 10.8",0,NA,126,9,"apre",NA,NA,138.101092607553,10.2273624087633,NA,NA,NA,NA
NA,6,1959,47.8333,10.8,"47.8333 10.8",0,NA,98,9,"apre",NA,NA,128.65452889294,10.9872525016685,NA,NA,NA,NA
NA,6,1960,47.8333,10.8,"47.8333 10.8",0,NA,107,9,"apre",NA,NA,145.28523491301,10.8637360209128,NA,NA,NA,NA
NA,7,1950,48.4333,10.4167,"48.4333 10.4167",NA,NA,NA,NA,NA,NA,NA,142.427650289383,NA,NA,NA,NA,NA
NA,7,1951,48.4333,10.4167,"48.4333 10.4167",0,NA,120,10,"apre",NA,NA,130.15133086513,11.4051645802395,NA,NA,NA,NA
NA,7,1952,48.4333,10.4167,"48.4333 10.4167",0,NA,117,10,"apre",NA,NA,143.34928738206,12.722307407942,NA,NA,NA,NA
NA,7,1953,48.4333,10.4167,"48.4333 10.4167",0,NA,125,10,"apre",NA,NA,138.522160820326,12.3459337899809,NA,NA,NA,NA
