Lat	Lon	MeanFlower
51.8400	14.3100	 0.866
52.0100	14.3100	 0.810
52.1800	14.3100	 0.721
52.3400	14.3100	 0.556
52.5100	14.3100	 0.664
52.6700	14.3100	 0.663
52.8400	14.3100	 0.627
53.0100	14.3100	 0.746
53.1700	14.3100	 0.717
53.3400	14.3100	 0.749
53.5100	14.3100	 0.851
53.6700	14.3100	 0.878
53.8400	14.3100	 0.877
54.0000	14.3100	 0.924
55.5000	14.3100	 0.454
55.6600	14.3100	 0.409
55.8300	14.3100	 0.273
55.9900	14.3100	 0.295
56.1600	14.3100	 0.400
56.3300	14.3100	 0.799
56.4900	14.3100	 0.776
56.6600	14.3100	 0.709
56.8300	14.3100	 0.731
56.9900	14.3100	 0.781
57.1600	14.3100	 0.687
57.3200	14.3100	 0.683
57.4900	14.3100	 0.648
57.6600	14.3100	 0.667
57.8200	14.3100	 0.573
57.9900	14.3100	 0.730
58.1500	14.3100	 0.684
58.3200	14.3100	 0.611
58.4800	14.3100	 0.709
58.6500	14.3100	 0.676
58.8200	14.3100	 0.178
58.9800	14.3100	 0.105
59.1500	14.3100	 0.060
59.3100	14.3100	 0.097
59.4800	14.3100	 0.062
59.6500	14.3100	 0.155
59.8100	14.3100	 0.336
59.9800	14.3100	 0.249
60.1500	14.3100	 0.102
60.3100	14.3100	 0.057
60.4800	14.3100	 0.089
60.6400	14.3100	 0.095
60.8100	14.3100	 0.030
60.9800	14.3100	 0.052
61.1400	14.3100	 0.086
61.3100	14.3100	 0.061
61.4700	14.3100	 0.019
61.6400	14.3100	 0.014
61.8000	14.3100	 0.025
61.9700	14.3100	 0.096
62.1400	14.3100	 0.140
62.3000	14.3100	 0.078
62.4700	14.3100	 0.075
62.6300	14.3100	 0.247
62.8000	14.3100	 0.262
62.9700	14.3100	 0.185
63.1300	14.3100	 0.347
63.3000	14.3100	 0.329
63.4700	14.3100	 0.343
63.6300	14.3100	 0.417
63.8000	14.3100	 0.317
63.9600	14.3100	 0.295
64.1300	14.3100	 0.179
64.3000	14.3100	 0.111
64.4600	14.3100	 0.159
64.6300	14.3100	 0.145
64.7900	14.3100	 0.140
64.9600	14.3100	 0.253
65.1300	14.3100	 0.029
65.2900	14.3100	 0.046
65.4600	14.3100	 0.051
65.6200	14.3100	 0.079
65.7900	14.3100	 0.022
65.9500	14.3100	 0.141
66.1200	14.3100	 0.077
66.2900	14.3100	 0.260
66.4500	14.3100	 0.946
66.6200	14.3100	 0.542
66.7800	14.3100	 0.840
66.9500	14.3100	 0.902
67.1200	14.3100	 0.938
68.2800	14.3100	 0.136
36.0800	14.4800	 0.000
37.0700	14.4800	 0.000
37.2400	14.4800	 0.000
37.4000	14.4800	 0.000
37.5700	14.4800	 0.000
37.7300	14.4800	 0.050
37.9000	14.4800	 0.149
38.0700	14.4800	 0.350
40.7200	14.4800	 0.800
40.8900	14.4800	 0.800
41.0500	14.4800	 0.849
41.2200	14.4800	 0.949
41.3900	14.4800	 0.899
41.5500	14.4800	 0.939
41.7200	14.4800	 0.943
41.8800	14.4800	 0.930
42.0500	14.4800	 0.894
42.2200	14.4800	 0.746
42.3800	14.4800	 0.698
44.7100	14.4800	 0.997
44.8700	14.4800	 0.868
45.0400	14.4800	 0.850
45.2000	14.4800	 0.932
45.5400	14.4800	 0.813
45.7000	14.4800	 0.573
45.8700	14.4800	 0.487
46.0300	14.4800	 0.730
46.2000	14.4800	 0.826
46.3700	14.4800	 0.767
46.5300	14.4800	 0.782
46.7000	14.4800	 0.814
46.8700	14.4800	 0.845
47.0300	14.4800	 0.789
47.2000	14.4800	 0.629
47.3600	14.4800	 0.440
47.5300	14.4800	 0.525
47.7000	14.4800	 0.680
47.8600	14.4800	 0.652
48.0300	14.4800	 0.749
48.1900	14.4800	 0.917
48.3600	14.4800	 0.719
48.5200	14.4800	 0.748
48.6900	14.4800	 0.676
48.8600	14.4800	 0.758
49.0200	14.4800	 0.763
49.1900	14.4800	 0.720
49.3500	14.4800	 0.774
49.5200	14.4800	 0.820
49.6900	14.4800	 0.792
49.8500	14.4800	 0.781
50.0200	14.4800	 0.821
50.1900	14.4800	 0.838
50.3500	14.4800	 0.744
50.5200	14.4800	 0.748
50.6800	14.4800	 0.697
50.8500	14.4800	 0.868
51.0200	14.4800	 0.792
51.1800	14.4800	 0.819
51.3500	14.4800	 0.784
51.5100	14.4800	 0.840
51.6800	14.4800	 0.739
51.8400	14.4800	 0.746
52.0100	14.4800	 0.735
52.1800	14.4800	 0.792
52.3400	14.4800	 0.686
52.5100	14.4800	 0.712
52.6700	14.4800	 0.669
52.8400	14.4800	 0.674
53.0100	14.4800	 0.699
53.1700	14.4800	 0.740
53.3400	14.4800	 0.719
53.5100	14.4800	 0.773
53.6700	14.4800	 0.826
54.0000	14.4800	 0.882
56.1600	14.4800	 0.225
56.3300	14.4800	 0.845
56.4900	14.4800	 0.739
56.6600	14.4800	 0.721
56.8300	14.4800	 0.748
56.9900	14.4800	 0.782
57.1600	14.4800	 0.657
57.3200	14.4800	 0.679
57.4900	14.4800	 0.703
57.6600	14.4800	 0.555
57.8200	14.4800	 0.567
57.9900	14.4800	 0.622
58.1500	14.4800	 0.666
58.3200	14.4800	 0.699
58.4800	14.4800	 0.630
58.6500	14.4800	 0.179
58.8200	14.4800	 0.127
58.9800	14.4800	 0.158
59.1500	14.4800	 0.177
59.3100	14.4800	 0.110
59.4800	14.4800	 0.064
59.6500	14.4800	 0.158
59.8100	14.4800	 0.028
59.9800	14.4800	 0.049
60.1500	14.4800	 0.029
60.3100	14.4800	 0.052
60.4800	14.4800	 0.053
60.6400	14.4800	 0.089
60.8100	14.4800	 0.027
60.9800	14.4800	 0.041
61.1400	14.4800	 0.164
61.3100	14.4800	 0.061
61.4700	14.4800	 0.039
61.6400	14.4800	 0.049
61.8000	14.4800	 0.051
61.9700	14.4800	 0.044
62.1400	14.4800	 0.055
62.3000	14.4800	 0.070
62.4700	14.4800	 0.094
62.6300	14.4800	 0.238
62.8000	14.4800	 0.273
62.9700	14.4800	 0.247
63.1300	14.4800	 0.437
63.3000	14.4800	 0.351
63.4700	14.4800	 0.413
63.6300	14.4800	 0.333
63.8000	14.4800	 0.413
63.9600	14.4800	 0.291
64.1300	14.4800	 0.055
64.3000	14.4800	 0.137
64.4600	14.4800	 0.189
64.6300	14.4800	 0.076
64.7900	14.4800	 0.064
64.9600	14.4800	 0.152
65.1300	14.4800	 0.111
65.2900	14.4800	 0.027
65.4600	14.4800	 0.025
65.6200	14.4800	 0.039
65.7900	14.4800	 0.034
65.9500	14.4800	 0.080
66.1200	14.4800	 0.121
66.2900	14.4800	 0.215
66.4500	14.4800	 0.886
66.6200	14.4800	 0.789
66.7800	14.4800	 0.609
66.9500	14.4800	 0.830
67.1200	14.4800	 0.941
67.2800	14.4800	 0.972
68.2800	14.4800	 0.180
68.7800	14.4800	 0.096
36.9100	14.6500	 0.000
37.0700	14.6500	 0.000
37.2400	14.6500	 0.000
37.4000	14.6500	 0.000
37.5700	14.6500	 0.000
37.7300	14.6500	 0.050
37.9000	14.6500	 0.200
38.0700	14.6500	 0.749
38.2300	14.6500	 0.150
40.7200	14.6500	 0.899
40.8900	14.6500	 0.849
41.0500	14.6500	 0.899
41.2200	14.6500	 0.898
41.3900	14.6500	 0.898
41.5500	14.6500	 0.897
41.7200	14.6500	 0.778
41.8800	14.6500	 0.698
42.0500	14.6500	 0.648
42.2200	14.6500	 0.499
42.3800	14.6500	 0.350
45.2000	14.6500	 0.977
45.3700	14.6500	 0.915
45.5400	14.6500	 0.645
45.7000	14.6500	 0.574
45.8700	14.6500	 0.368
46.0300	14.6500	 0.750
46.2000	14.6500	 0.720
46.3700	14.6500	 0.590
46.5300	14.6500	 0.782
46.7000	14.6500	 0.841
46.8700	14.6500	 0.819
47.0300	14.6500	 0.658
47.2000	14.6500	 0.511
47.3600	14.6500	 0.662
47.5300	14.6500	 0.439
47.7000	14.6500	 0.601
47.8600	14.6500	 0.699
48.0300	14.6500	 0.664
48.1900	14.6500	 0.714
48.3600	14.6500	 0.730
48.5200	14.6500	 0.705
48.6900	14.6500	 0.618
48.8600	14.6500	 0.675
49.0200	14.6500	 0.781
49.1900	14.6500	 0.783
49.3500	14.6500	 0.857
49.5200	14.6500	 0.810
49.6900	14.6500	 0.768
49.8500	14.6500	 0.801
50.0200	14.6500	 0.788
50.1900	14.6500	 0.823
50.3500	14.6500	 0.837
50.5200	14.6500	 0.767
50.6800	14.6500	 0.676
50.8500	14.6500	 0.722
51.0200	14.6500	 0.601
51.1800	14.6500	 0.668
51.3500	14.6500	 0.777
51.5100	14.6500	 0.785
51.6800	14.6500	 0.747
51.8400	14.6500	 0.814
52.0100	14.6500	 0.723
52.1800	14.6500	 0.766
52.3400	14.6500	 0.661
52.5100	14.6500	 0.739
52.6700	14.6500	 0.737
52.8400	14.6500	 0.725
53.0100	14.6500	 0.759
53.1700	14.6500	 0.826
53.3400	14.6500	 0.819
53.5100	14.6500	 0.836
53.6700	14.6500	 0.781
53.8400	14.6500	 0.881
54.0000	14.6500	 0.882
56.1600	14.6500	 0.326
56.3300	14.6500	 0.834
56.4900	14.6500	 0.771
56.6600	14.6500	 0.752
56.8300	14.6500	 0.746
56.9900	14.6500	 0.729
57.1600	14.6500	 0.740
57.3200	14.6500	 0.693
57.4900	14.6500	 0.744
57.6600	14.6500	 0.612
57.8200	14.6500	 0.666
57.9900	14.6500	 0.663
58.1500	14.6500	 0.725
58.3200	14.6500	 0.655
58.4800	14.6500	 0.143
58.6500	14.6500	 0.167
58.8200	14.6500	 0.154
58.9800	14.6500	 0.193
59.1500	14.6500	 0.126
59.3100	14.6500	 0.144
59.4800	14.6500	 0.119
59.6500	14.6500	 0.088
59.8100	14.6500	 0.070
59.9800	14.6500	 0.075
60.1500	14.6500	 0.098
60.3100	14.6500	 0.040
60.4800	14.6500	 0.018
60.6400	14.6500	 0.097
60.8100	14.6500	 0.039
60.9800	14.6500	 0.145
61.1400	14.6500	 0.136
61.3100	14.6500	 0.090
61.4700	14.6500	 0.050
61.6400	14.6500	 0.005
61.8000	14.6500	 0.104
61.9700	14.6500	 0.083
62.1400	14.6500	 0.072
62.3000	14.6500	 0.106
62.4700	14.6500	 0.105
62.6300	14.6500	 0.161
62.8000	14.6500	 0.309
62.9700	14.6500	 0.340
63.1300	14.6500	 0.293
63.3000	14.6500	 0.401
63.4700	14.6500	 0.404
63.6300	14.6500	 0.392
63.8000	14.6500	 0.412
63.9600	14.6500	 0.182
64.1300	14.6500	 0.096
64.3000	14.6500	 0.158
64.4600	14.6500	 0.175
64.6300	14.6500	 0.134
64.7900	14.6500	 0.044
64.9600	14.6500	 0.009
65.1300	14.6500	 0.003
65.2900	14.6500	 0.020
65.4600	14.6500	 0.011
65.6200	14.6500	 0.028
65.7900	14.6500	 0.079
65.9500	14.6500	 0.042
66.1200	14.6500	 0.116
66.2900	14.6500	 0.082
66.4500	14.6500	 0.262
66.6200	14.6500	 0.638
66.7800	14.6500	 0.699
66.9500	14.6500	 0.789
67.1200	14.6500	 0.940
67.2800	14.6500	 0.967
67.4500	14.6500	 0.970
68.2800	14.6500	 0.135
68.4400	14.6500	 0.148
68.6100	14.6500	 0.069
68.7800	14.6500	 0.622
36.9100	14.8100	 0.000
37.0700	14.8100	 0.050
37.2400	14.8100	 0.050
37.4000	14.8100	 0.050
37.5700	14.8100	 0.000
37.7300	14.8100	 0.050
37.9000	14.8100	 0.200
38.0700	14.8100	 0.949
38.2300	14.8100	 0.300
40.8900	14.8100	 0.842
41.0500	14.8100	 0.826
41.2200	14.8100	 0.799
41.3900	14.8100	 0.698
41.5500	14.8100	 0.647
41.7200	14.8100	 0.596
41.8800	14.8100	 0.399
42.0500	14.8100	 0.399
42.2200	14.8100	 0.250
44.8700	14.8100	 0.965
45.0400	14.8100	 0.824
45.2000	14.8100	 0.878
45.3700	14.8100	 0.744
45.5400	14.8100	 0.677
45.7000	14.8100	 0.645
45.8700	14.8100	 0.575
46.0300	14.8100	 0.636
46.2000	14.8100	 0.617
46.3700	14.8100	 0.543
46.5300	14.8100	 0.769
46.7000	14.8100	 0.847
46.8700	14.8100	 0.825
47.0300	14.8100	 0.745
47.2000	14.8100	 0.529
47.3600	14.8100	 0.619
47.5300	14.8100	 0.476
47.7000	14.8100	 0.461
47.8600	14.8100	 0.412
48.0300	14.8100	 0.573
48.1900	14.8100	 0.611
48.3600	14.8100	 0.627
48.5200	14.8100	 0.663
48.6900	14.8100	 0.554
48.8600	14.8100	 0.695
49.0200	14.8100	 0.749
49.1900	14.8100	 0.820
49.3500	14.8100	 0.740
49.5200	14.8100	 0.790
49.6900	14.8100	 0.753
49.8500	14.8100	 0.813
50.0200	14.8100	 0.856
50.1900	14.8100	 0.769
50.3500	14.8100	 0.822
50.5200	14.8100	 0.683
50.6800	14.8100	 0.695
50.8500	14.8100	 0.716
51.0200	14.8100	 0.638
51.1800	14.8100	 0.707
51.3500	14.8100	 0.829
51.5100	14.8100	 0.789
51.6800	14.8100	 0.783
51.8400	14.8100	 0.827
52.0100	14.8100	 0.794
52.1800	14.8100	 0.676
52.3400	14.8100	 0.668
52.5100	14.8100	 0.802
52.6700	14.8100	 0.660
52.8400	14.8100	 0.790
53.0100	14.8100	 0.750
53.1700	14.8100	 0.714
53.3400	14.8100	 0.832
53.5100	14.8100	 0.846
53.6700	14.8100	 0.815
53.8400	14.8100	 0.687
54.0000	14.8100	 0.855
55.1600	14.8100	 0.951
55.3300	14.8100	 0.977
56.1600	14.8100	 0.810
56.3300	14.8100	 0.733
56.4900	14.8100	 0.772
56.6600	14.8100	 0.729
56.8300	14.8100	 0.779
56.9900	14.8100	 0.766
57.1600	14.8100	 0.747
57.3200	14.8100	 0.667
57.4900	14.8100	 0.710
57.6600	14.8100	 0.712
57.8200	14.8100	 0.650
57.9900	14.8100	 0.654
58.1500	14.8100	 0.689
58.3200	14.8100	 0.737
58.4800	14.8100	 0.672
58.6500	14.8100	 0.054
58.8200	14.8100	 0.134
58.9800	14.8100	 0.177
59.1500	14.8100	 0.106
59.3100	14.8100	 0.170
59.4800	14.8100	 0.139
59.6500	14.8100	 0.030
59.8100	14.8100	 0.067
59.9800	14.8100	 0.071
60.1500	14.8100	 0.020
60.3100	14.8100	 0.025
60.4800	14.8100	 0.045
60.6400	14.8100	 0.047
60.8100	14.8100	 0.089
60.9800	14.8100	 0.068
61.1400	14.8100	 0.096
61.3100	14.8100	 0.072
61.4700	14.8100	 0.029
61.6400	14.8100	 0.049
61.8000	14.8100	 0.045
61.9700	14.8100	 0.053
62.1400	14.8100	 0.075
62.3000	14.8100	 0.112
62.4700	14.8100	 0.135
62.6300	14.8100	 0.208
62.8000	14.8100	 0.256
62.9700	14.8100	 0.218
63.1300	14.8100	 0.384
63.3000	14.8100	 0.336
63.4700	14.8100	 0.294
63.6300	14.8100	 0.387
63.8000	14.8100	 0.393
63.9600	14.8100	 0.244
64.1300	14.8100	 0.093
64.3000	14.8100	 0.162
64.4600	14.8100	 0.093
64.6300	14.8100	 0.151
64.7900	14.8100	 0.080
64.9600	14.8100	 0.024
65.1300	14.8100	 0.000
65.2900	14.8100	 0.026
65.4600	14.8100	 0.000
65.6200	14.8100	 0.025
65.7900	14.8100	 0.025
65.9500	14.8100	 0.000
66.1200	14.8100	 0.027
66.2900	14.8100	 0.077
66.4500	14.8100	 0.148
66.6200	14.8100	 0.575
66.7800	14.8100	 0.662
66.9500	14.8100	 0.930
67.1200	14.8100	 0.858
67.2800	14.8100	 0.970
67.4500	14.8100	 0.974
68.2800	14.8100	 0.022
68.4400	14.8100	 0.074
68.6100	14.8100	 0.422
68.7800	14.8100	 0.374
36.9100	14.9800	 0.000
37.0700	14.9800	 0.050
37.2400	14.9800	 0.050
37.4000	14.9800	 0.000
37.5700	14.9800	 0.000
37.7300	14.9800	 0.200
37.9000	14.9800	 0.741
38.0700	14.9800	 0.949
38.2300	14.9800	 0.750
38.5600	14.9800	 0.150
40.3900	14.9800	 0.750
40.7200	14.9800	 0.880
40.8900	14.9800	 0.845
41.0500	14.9800	 0.751
41.2200	14.9800	 0.748
41.3900	14.9800	 0.596
41.5500	14.9800	 0.399
41.7200	14.9800	 0.349
41.8800	14.9800	 0.448
42.0500	14.9800	 0.100
44.7100	14.9800	 0.903
44.8700	14.9800	 0.866
45.0400	14.9800	 0.830
45.2000	14.9800	 0.779
45.3700	14.9800	 0.641
45.5400	14.9800	 0.702
45.7000	14.9800	 0.686
45.8700	14.9800	 0.789
46.0300	14.9800	 0.622
46.2000	14.9800	 0.648
46.3700	14.9800	 0.752
46.5300	14.9800	 0.824
46.7000	14.9800	 0.791
46.8700	14.9800	 0.674
47.0300	14.9800	 0.747
47.2000	14.9800	 0.665
47.3600	14.9800	 0.724
47.5300	14.9800	 0.649
47.7000	14.9800	 0.373
47.8600	14.9800	 0.420
48.0300	14.9800	 0.580
48.1900	14.9800	 0.651
48.3600	14.9800	 0.766
48.5200	14.9800	 0.614
48.6900	14.9800	 0.740
48.8600	14.9800	 0.701
49.0200	14.9800	 0.672
49.1900	14.9800	 0.691
49.3500	14.9800	 0.762
49.5200	14.9800	 0.751
49.6900	14.9800	 0.784
49.8500	14.9800	 0.867
50.0200	14.9800	 0.790
50.1900	14.9800	 0.867
50.3500	14.9800	 0.708
50.5200	14.9800	 0.777
50.6800	14.9800	 0.666
50.8500	14.9800	 0.672
51.0200	14.9800	 0.789
51.1800	14.9800	 0.733
51.3500	14.9800	 0.797
51.5100	14.9800	 0.729
51.6800	14.9800	 0.817
51.8400	14.9800	 0.816
52.0100	14.9800	 0.724
52.1800	14.9800	 0.780
52.3400	14.9800	 0.824
52.5100	14.9800	 0.778
52.6700	14.9800	 0.722
52.8400	14.9800	 0.725
53.0100	14.9800	 0.760
53.1700	14.9800	 0.748
53.3400	14.9800	 0.772
53.5100	14.9800	 0.764
53.6700	14.9800	 0.731
53.8400	14.9800	 0.762
54.0000	14.9800	 0.862
54.1700	14.9800	 0.886
55.1600	14.9800	 0.976
55.3300	14.9800	 0.975
56.3300	14.9800	 0.825
56.4900	14.9800	 0.771
56.6600	14.9800	 0.820
56.8300	14.9800	 0.764
56.9900	14.9800	 0.664
57.1600	14.9800	 0.788
57.3200	14.9800	 0.704
57.4900	14.9800	 0.683
57.6600	14.9800	 0.680
57.8200	14.9800	 0.630
57.9900	14.9800	 0.581
58.1500	14.9800	 0.631
58.3200	14.9800	 0.748
58.4800	14.9800	 0.680
58.6500	14.9800	 0.158
58.8200	14.9800	 0.115
58.9800	14.9800	 0.085
59.1500	14.9800	 0.111
59.3100	14.9800	 0.105
59.4800	14.9800	 0.149
59.6500	14.9800	 0.076
59.8100	14.9800	 0.056
59.9800	14.9800	 0.074
60.1500	14.9800	 0.082
60.3100	14.9800	 0.091
60.4800	14.9800	 0.040
60.6400	14.9800	 0.038
60.8100	14.9800	 0.084
60.9800	14.9800	 0.172
61.1400	14.9800	 0.067
61.3100	14.9800	 0.053
61.4700	14.9800	 0.096
61.6400	14.9800	 0.082
61.8000	14.9800	 0.087
61.9700	14.9800	 0.050
62.1400	14.9800	 0.093
62.3000	14.9800	 0.196
62.4700	14.9800	 0.108
62.6300	14.9800	 0.202
62.8000	14.9800	 0.249
62.9700	14.9800	 0.225
63.1300	14.9800	 0.323
63.3000	14.9800	 0.363
63.4700	14.9800	 0.339
63.6300	14.9800	 0.351
63.8000	14.9800	 0.362
63.9600	14.9800	 0.274
64.1300	14.9800	 0.140
64.3000	14.9800	 0.155
64.4600	14.9800	 0.092
64.6300	14.9800	 0.077
64.7900	14.9800	 0.071
64.9600	14.9800	 0.008
65.1300	14.9800	 0.000
65.2900	14.9800	 0.006
65.4600	14.9800	 0.019
65.6200	14.9800	 0.003
65.7900	14.9800	 0.038
65.9500	14.9800	 0.013
66.1200	14.9800	 0.047
66.2900	14.9800	 0.018
66.4500	14.9800	 0.048
66.6200	14.9800	 0.037
66.7800	14.9800	 0.638
66.9500	14.9800	 0.807
67.1200	14.9800	 0.918
67.2800	14.9800	 0.960
67.4500	14.9800	 0.936
67.6100	14.9800	 0.982
67.7800	14.9800	 0.979
67.9500	14.9800	 0.990
68.2800	14.9800	 0.449
68.4400	14.9800	 0.315
68.6100	14.9800	 0.413
68.7800	14.9800	 0.435
68.9400	14.9800	 0.302
36.9100	15.1400	 0.000
37.0700	15.1400	 0.000
37.2400	15.1400	 0.150
37.4000	15.1400	 0.050
37.5700	15.1400	 0.000
37.7300	15.1400	 0.350
37.9000	15.1400	 0.926
38.0700	15.1400	 0.950
38.2300	15.1400	 0.650
40.3900	15.1400	 0.848
40.5600	15.1400	 0.849
40.7200	15.1400	 0.849
40.8900	15.1400	 0.889
41.0500	15.1400	 0.696
41.2200	15.1400	 0.499
41.3900	15.1400	 0.349
41.5500	15.1400	 0.349
41.7200	15.1400	 0.150
41.8800	15.1400	 0.150
42.0500	15.1400	 0.100
44.2100	15.1400	 0.996
44.5400	15.1400	 0.863
44.7100	15.1400	 0.712
44.8700	15.1400	 0.689
45.0400	15.1400	 0.720
45.2000	15.1400	 0.716
45.3700	15.1400	 0.742
45.5400	15.1400	 0.822
45.7000	15.1400	 0.687
45.8700	15.1400	 0.753
46.0300	15.1400	 0.681
46.2000	15.1400	 0.696
46.3700	15.1400	 0.931
46.5300	15.1400	 0.893
46.7000	15.1400	 0.835
46.8700	15.1400	 0.762
47.0300	15.1400	 0.760
47.2000	15.1400	 0.789
47.3600	15.1400	 0.637
47.5300	15.1400	 0.724
47.7000	15.1400	 0.510
47.8600	15.1400	 0.513
48.0300	15.1400	 0.583
48.1900	15.1400	 0.774
48.3600	15.1400	 0.643
48.5200	15.1400	 0.691
48.6900	15.1400	 0.750
48.8600	15.1400	 0.730
49.0200	15.1400	 0.758
49.1900	15.1400	 0.723
49.3500	15.1400	 0.811
49.5200	15.1400	 0.727
49.6900	15.1400	 0.789
49.8500	15.1400	 0.801
50.0200	15.1400	 0.776
50.1900	15.1400	 0.744
50.3500	15.1400	 0.768
50.5200	15.1400	 0.793
50.6800	15.1400	 0.765
50.8500	15.1400	 0.591
51.0200	15.1400	 0.720
51.1800	15.1400	 0.713
51.3500	15.1400	 0.777
51.5100	15.1400	 0.804
51.6800	15.1400	 0.798
51.8400	15.1400	 0.730
52.0100	15.1400	 0.842
52.1800	15.1400	 0.770
52.3400	15.1400	 0.777
52.5100	15.1400	 0.800
52.6700	15.1400	 0.686
52.8400	15.1400	 0.790
53.0100	15.1400	 0.830
53.1700	15.1400	 0.817
53.3400	15.1400	 0.740
53.5100	15.1400	 0.737
53.6700	15.1400	 0.751
53.8400	15.1400	 0.824
54.0000	15.1400	 0.838
54.1700	15.1400	 0.852
55.1600	15.1400	 0.972
56.3300	15.1400	 0.783
56.4900	15.1400	 0.739
56.6600	15.1400	 0.726
56.8300	15.1400	 0.736
56.9900	15.1400	 0.734
57.1600	15.1400	 0.661
57.3200	15.1400	 0.752
57.4900	15.1400	 0.721
57.6600	15.1400	 0.643
57.8200	15.1400	 0.771
57.9900	15.1400	 0.654
58.1500	15.1400	 0.643
58.3200	15.1400	 0.718
58.4800	15.1400	 0.736
58.6500	15.1400	 0.671
58.8200	15.1400	 0.156
58.9800	15.1400	 0.104
59.1500	15.1400	 0.137
59.3100	15.1400	 0.119
59.4800	15.1400	 0.136
59.6500	15.1400	 0.260
59.8100	15.1400	 0.107
59.9800	15.1400	 0.143
60.1500	15.1400	 0.115
60.3100	15.1400	 0.037
60.4800	15.1400	 0.015
60.6400	15.1400	 0.024
60.8100	15.1400	 0.072
60.9800	15.1400	 0.021
61.1400	15.1400	 0.046
61.3100	15.1400	 0.022
61.4700	15.1400	 0.105
61.6400	15.1400	 0.069
61.8000	15.1400	 0.092
61.9700	15.1400	 0.022
62.1400	15.1400	 0.096
62.3000	15.1400	 0.076
62.4700	15.1400	 0.042
62.6300	15.1400	 0.218
62.8000	15.1400	 0.256
62.9700	15.1400	 0.321
63.1300	15.1400	 0.303
63.3000	15.1400	 0.283
63.4700	15.1400	 0.271
63.6300	15.1400	 0.272
63.8000	15.1400	 0.286
63.9600	15.1400	 0.314
64.1300	15.1400	 0.121
64.3000	15.1400	 0.146
64.4600	15.1400	 0.189
64.6300	15.1400	 0.031
64.7900	15.1400	 0.000
64.9600	15.1400	 0.000
65.1300	15.1400	 0.000
65.2900	15.1400	 0.019
65.4600	15.1400	 0.000
65.6200	15.1400	 0.000
65.7900	15.1400	 0.028
65.9500	15.1400	 0.000
66.1200	15.1400	 0.009
66.2900	15.1400	 0.025
66.4500	15.1400	 0.040
66.6200	15.1400	 0.031
66.7800	15.1400	 0.496
66.9500	15.1400	 0.775
67.1200	15.1400	 0.820
67.2800	15.1400	 0.895
67.4500	15.1400	 0.902
67.6100	15.1400	 0.983
67.7800	15.1400	 0.979
67.9500	15.1400	 0.986
68.4400	15.1400	 0.346
68.6100	15.1400	 0.352
68.7800	15.1400	 0.386
68.9400	15.1400	 0.952
37.2400	15.3100	 0.000
37.4000	15.3100	 0.000
37.9000	15.3100	 0.200
38.0700	15.3100	 0.900
38.2300	15.3100	 0.950
38.4000	15.3100	 0.100
40.2300	15.3100	 0.800
40.3900	15.3100	 0.848
40.5600	15.3100	 0.848
40.7200	15.3100	 0.798
40.8900	15.3100	 0.695
41.0500	15.3100	 0.546
41.2200	15.3100	 0.349
41.3900	15.3100	 0.222
41.5500	15.3100	 0.065
41.7200	15.3100	 0.107
41.8800	15.3100	 0.100
42.0500	15.3100	 0.050
44.0400	15.3100	 0.947
44.2100	15.3100	 0.996
44.3800	15.3100	 0.896
44.5400	15.3100	 0.796
44.7100	15.3100	 0.718
44.8700	15.3100	 0.553
45.0400	15.3100	 0.768
45.2000	15.3100	 0.600
45.3700	15.3100	 0.642
45.5400	15.3100	 0.720
45.7000	15.3100	 0.827
45.8700	15.3100	 0.596
46.0300	15.3100	 0.734
46.2000	15.3100	 0.939
46.3700	15.3100	 0.903
46.5300	15.3100	 0.788
46.7000	15.3100	 0.802
46.8700	15.3100	 0.717
47.0300	15.3100	 0.866
47.2000	15.3100	 0.665
47.3600	15.3100	 0.575
47.5300	15.3100	 0.659
47.7000	15.3100	 0.600
47.8600	15.3100	 0.640
48.0300	15.3100	 0.758
48.1900	15.3100	 0.741
48.3600	15.3100	 0.649
48.5200	15.3100	 0.720
48.6900	15.3100	 0.790
48.8600	15.3100	 0.823
49.0200	15.3100	 0.726
49.1900	15.3100	 0.729
49.3500	15.3100	 0.832
49.5200	15.3100	 0.779
49.6900	15.3100	 0.750
49.8500	15.3100	 0.795
50.0200	15.3100	 0.732
50.1900	15.3100	 0.835
50.3500	15.3100	 0.755
50.5200	15.3100	 0.736
50.6800	15.3100	 0.726
50.8500	15.3100	 0.639
51.0200	15.3100	 0.607
51.1800	15.3100	 0.747
51.3500	15.3100	 0.837
51.5100	15.3100	 0.695
51.6800	15.3100	 0.673
51.8400	15.3100	 0.811
52.0100	15.3100	 0.800
52.1800	15.3100	 0.816
52.3400	15.3100	 0.766
52.5100	15.3100	 0.821
52.6700	15.3100	 0.749
52.8400	15.3100	 0.761
53.0100	15.3100	 0.752
53.1700	15.3100	 0.809
53.3400	15.3100	 0.759
53.5100	15.3100	 0.724
53.6700	15.3100	 0.846
53.8400	15.3100	 0.788
54.0000	15.3100	 0.818
54.1700	15.3100	 0.882
56.3300	15.3100	 0.785
56.4900	15.3100	 0.733
56.6600	15.3100	 0.814
56.8300	15.3100	 0.834
56.9900	15.3100	 0.714
57.1600	15.3100	 0.723
57.3200	15.3100	 0.693
57.4900	15.3100	 0.743
57.6600	15.3100	 0.800
57.8200	15.3100	 0.653
57.9900	15.3100	 0.709
58.1500	15.3100	 0.756
58.3200	15.3100	 0.677
58.4800	15.3100	 0.736
